{'application_name': 'CIC-IOT-2023-32-PCAPS1-f10', 'hypermapper_mode': {'mode': 'client-server'}, 'design_of_experiment': {'doe_type': 'random sampling', 'number_of_samples': 200}, 'output_data_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-CIC-IOT-2023-32-PCAPS1-f10-2024-12-08-01:49:36/output_samples.csv', 'log_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-CIC-IOT-2023-32-PCAPS1-f10-2024-12-08-01:49:36/hypermapper_log.log', 'input_parameters': {'depth': {'parameter_type': 'integer', 'values': [10, 50], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'features_per_partition': {'parameter_type': 'ordinal', 'values': [2, 3, 4], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c1': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c2': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c3': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c4': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c5': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c6': {'parameter_type': 'ordinal', 'values': [0.0, 0.2, 0.4, 0.6, 0.8], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}}, 'optimization_objectives': ['f1_score', 'num_flows'], 'optimization_iterations': 500, 'evaluations_per_optimization_iteration': 16, 'optimization_method': 'bayesian_optimization', 'acquisition_function': 'EI', 'scalarization_method': 'tchebyshev', 'verbose_logging': False, 'profiling': False, 'noise': True, 'profiling_file': 'profiles/profile.csv', 'append_profiles': False, 'number_of_cpus': 0, 'max_number_of_predictions': 1000000, 'time_budget': -1, 'number_of_repetitions': 1, 'models': {'model': 'random_forest', 'number_of_trees': 10, 'max_features': 0.5, 'bootstrap': False, 'min_samples_split': 5}, 'output_image': {'output_image_pdf_file': 'output_pareto.pdf', 'image_xlog': False, 'image_ylog': False}, 'feasible_output': {'name': 'Valid', 'true_value': 'True', 'false_value': 'False', 'enable_feasible_predictor': False, 'enable_feasible_predictor_grid_search_on_recall_and_precision': False, 'feasible_predictor_grid_search_validation_file': '/home/lnardi/spatial-lang/results/apps_classification_test_set/BlackScholes.csv'}, 'timestamp': 'Timestamp', 'run_directory': '.', 'output_pareto_file': 'output_pareto.csv', 'weight_sampling': 'flat', 'bounding_box_limits': [0, 1], 'local_search_starting_points': 10, 'local_search_random_points': 10000, 'local_search_evaluation_limit': -1, 'scalarization_key': 'scalarization', 'local_search_scalarization_weights': [1], 'print_parameter_importance': False, 'normalize_inputs': False, 'epsilon_greedy_threshold': 0.1, 'prior_method': 'pibo', 'prior_beta': -1, 'prior_floor': 1e-06, 'model_posterior_weight': 10, 'model_good_quantile': 0.05, 'prior_estimation_file': 'samples.csv', 'prior_estimation_quantile': 0.1, 'estimate_multivariate_priors': False, 'resume_optimization': False, 'resume_optimization_data': 'output_samples.csv', 'bandwidth_parameter': 0, 'bandwidth_n_factor': 100, 'prior_limit_estimation_points': 10000, 'posterior_computation_lower_limit': 1e-08, 'custom_gaussian_prior_means': [0], 'custom_gaussian_prior_stds': [-1], 'acquisition_function_optimizer': 'local_search', 'evolution_population_size': 50, 'evolution_generations': 150, 'mutation_rate': 1, 'evolution_crossover': False, 'regularize_evolution': False, 'batch_size': 2, 'print_best': 'auto', 'print_posterior_best': False, 'cma_es_sigma': 0.2, 'cma_es_starting_points': 1, 'cma_es_random_points': 10000}
Design of experiment phase, number of new doe samples = 200 .......
Running on client-server mode.
Communication protocol: sending message...
Request 200
depth,features_per_partition,c1,c2,c3,c4,c5,c6
42,3,0.0,0.75,0.75,0.75,1.0,0.8
15,2,1.0,0.75,0.25,0.5,0.0,0.6
43,4,0.5,0.75,0.0,0.25,0.0,0.0
37,4,1.0,0.25,0.0,0.75,0.0,0.4
18,3,0.25,0.0,1.0,0.0,1.0,0.8
13,3,1.0,1.0,0.75,0.25,0.0,0.0
23,3,1.0,0.5,0.75,1.0,0.5,0.8
11,3,0.75,0.75,0.25,0.75,0.0,0.2
21,4,0.0,0.25,0.5,0.5,0.0,0.6
33,4,1.0,0.25,0.5,0.0,0.75,0.4
39,3,0.25,0.75,0.0,0.0,1.0,0.0
20,3,0.75,0.25,0.0,0.0,1.0,0.6
37,3,1.0,0.0,0.5,0.25,0.75,0.0
35,2,0.0,0.0,0.0,1.0,0.5,0.6
11,2,0.5,0.25,0.0,0.5,0.25,0.0
46,4,0.5,0.75,0.25,1.0,0.5,0.2
39,2,0.25,0.5,0.25,1.0,0.0,0.2
21,3,0.25,0.0,0.75,0.25,0.0,0.6
31,2,0.75,1.0,1.0,1.0,0.0,0.4
18,3,0.25,0.75,0.0,0.0,0.25,0.0
41,3,1.0,0.5,0.25,0.5,0.75,0.2
42,3,0.75,0.25,0.5,0.75,0.5,0.2
37,2,0.0,0.5,1.0,0.0,0.75,0.2
48,3,1.0,0.5,1.0,0.0,0.5,0.0
46,2,0.0,0.5,0.5,0.25,1.0,0.6
10,3,0.75,0.25,0.5,0.5,0.75,0.2
24,2,0.0,0.5,0.0,0.5,1.0,0.8
10,2,1.0,0.0,0.75,0.0,1.0,0.0
34,4,0.25,0.0,0.25,0.25,0.0,0.4
14,4,0.5,0.25,0.75,1.0,0.75,0.8
12,2,0.5,1.0,0.25,0.25,0.0,0.6
22,4,0.25,0.0,1.0,0.5,1.0,0.6
49,3,0.0,0.75,0.25,0.0,0.5,0.4
19,4,0.75,0.0,0.5,0.0,1.0,0.8
50,3,0.0,0.25,0.0,0.5,0.75,0.8
45,2,0.5,0.75,0.75,0.25,0.75,0.0
36,4,0.25,0.0,0.5,0.0,0.25,0.2
16,2,0.25,0.0,0.0,0.25,0.25,0.8
31,2,1.0,0.75,0.25,1.0,0.75,0.2
30,2,0.5,1.0,0.5,0.25,0.75,0.6
47,3,0.75,0.5,1.0,0.25,1.0,0.0
30,4,0.25,0.0,0.25,0.75,1.0,0.2
46,4,0.25,0.25,1.0,0.0,0.75,0.8
13,3,0.25,1.0,0.0,0.75,0.25,0.8
22,4,0.0,0.25,0.25,1.0,0.0,0.0
46,4,0.75,0.0,0.75,0.0,0.25,0.4
26,4,0.0,1.0,0.0,1.0,0.5,0.0
12,4,0.0,0.75,1.0,0.0,1.0,0.8
34,3,0.75,0.75,0.5,0.0,0.75,0.8
45,4,0.25,0.5,0.75,0.25,0.0,0.0
34,3,1.0,0.5,0.75,0.25,0.75,0.6
33,2,1.0,0.5,0.5,0.0,0.0,0.4
12,2,0.25,0.75,0.25,1.0,1.0,0.4
25,2,0.25,0.5,0.0,0.5,0.5,0.2
37,4,0.0,0.5,0.5,0.75,0.25,0.8
21,3,0.5,1.0,0.25,0.25,0.5,0.8
48,2,0.5,0.0,0.25,1.0,0.75,0.0
40,3,0.25,0.75,0.5,0.5,0.25,0.0
44,3,0.75,0.75,0.25,1.0,0.25,0.6
14,2,0.5,1.0,0.5,0.5,1.0,0.2
21,3,1.0,0.5,0.5,0.75,1.0,0.0
25,3,0.0,0.5,0.5,0.25,1.0,0.8
28,3,0.0,0.0,0.75,0.25,0.5,0.4
42,2,0.25,0.0,1.0,1.0,0.5,0.4
26,4,0.25,1.0,0.0,0.25,1.0,0.4
49,2,0.5,0.75,0.5,0.75,1.0,0.0
28,2,0.75,0.0,0.75,0.75,0.25,0.4
43,2,0.0,1.0,1.0,1.0,0.25,0.0
20,4,0.75,0.75,0.5,0.5,0.5,0.2
35,2,0.0,0.5,1.0,0.75,0.0,0.2
10,4,0.25,0.75,0.75,1.0,1.0,0.2
17,2,0.0,0.5,0.5,1.0,0.75,0.0
27,4,0.0,1.0,0.0,1.0,1.0,0.6
22,2,0.0,0.25,1.0,0.0,0.0,0.0
31,4,0.0,1.0,0.75,1.0,1.0,0.6
15,2,0.5,0.0,0.5,0.0,1.0,0.8
24,4,0.0,0.75,0.5,0.25,0.5,0.0
40,3,1.0,1.0,0.0,0.5,0.5,0.8
20,4,0.0,1.0,0.5,1.0,0.25,0.4
28,2,1.0,0.0,0.75,0.75,1.0,0.2
21,3,0.75,0.75,0.5,1.0,0.5,0.4
13,4,0.25,0.5,0.75,0.5,0.75,0.2
19,4,0.25,1.0,1.0,0.5,0.75,0.6
14,3,0.5,0.0,0.0,0.5,0.75,0.6
27,4,0.0,0.5,0.75,1.0,0.75,0.2
21,4,0.5,0.75,0.0,0.0,0.25,0.2
47,2,0.25,0.75,0.0,1.0,1.0,0.6
21,3,0.5,0.75,0.75,0.25,0.25,0.8
41,4,0.0,0.25,1.0,0.75,1.0,0.0
37,2,0.75,0.75,0.0,0.75,0.5,0.4
40,3,0.25,0.0,0.0,0.5,0.0,0.8
10,3,0.0,0.5,0.5,0.75,0.25,0.0
46,2,0.0,0.25,0.25,0.75,0.75,0.4
13,4,0.0,0.5,0.0,0.25,1.0,0.0
36,2,0.75,0.25,0.5,0.5,1.0,0.6
10,2,1.0,0.75,0.25,0.5,0.5,0.4
20,3,1.0,0.25,0.25,1.0,1.0,0.4
10,3,0.5,0.0,0.0,0.5,1.0,0.2
24,3,0.0,0.25,0.0,0.0,0.0,0.6
47,3,0.25,0.75,0.75,0.25,0.25,0.0
20,4,0.75,1.0,1.0,0.5,0.5,0.6
27,4,0.5,1.0,0.0,1.0,0.25,0.0
32,4,0.5,0.25,0.0,0.5,0.0,0.0
17,4,0.25,0.25,0.25,0.75,0.0,0.2
16,4,1.0,0.25,0.0,0.0,0.25,0.4
33,4,1.0,0.5,0.75,0.75,0.0,0.6
49,4,0.0,1.0,1.0,1.0,0.25,0.4
31,3,0.5,0.75,1.0,0.75,0.0,0.8
39,4,1.0,0.75,0.75,0.0,0.0,0.8
42,2,1.0,0.5,0.75,0.5,0.0,0.0
28,3,0.25,0.5,1.0,0.0,0.75,0.0
13,4,0.5,0.25,0.0,0.75,0.0,0.2
27,4,0.75,0.25,0.0,0.75,0.5,0.8
50,3,1.0,0.0,0.25,0.75,0.0,0.0
28,2,0.25,0.0,0.0,0.5,1.0,0.6
26,4,0.75,0.75,0.0,0.0,0.5,0.6
19,4,0.5,0.5,0.0,0.5,0.0,0.0
17,2,0.75,1.0,0.25,0.25,0.75,0.2
12,4,0.0,0.75,0.75,1.0,1.0,0.0
13,3,1.0,0.25,1.0,0.25,0.25,0.8
41,3,0.0,0.0,0.75,0.5,0.5,0.0
11,3,0.0,0.0,0.5,0.25,0.75,0.6
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
50,2,1.0,0.75,0.75,0.25,0.5,0.8,-0.2584854392397753,-262144.0
27,4,0.75,0.5,0.0,0.0,0.0,0.4,-0.406017918702037,-65536.0
47,4,0.0,0.0,0.0,0.25,0.0,0.8,-0.38608636680046204,-294912.0
37,4,1.0,0.5,0.75,1.0,0.25,0.2,-0.29173684607054867,-0.0
41,2,0.0,1.0,0.25,1.0,0.0,0.2,-0.3492191125758217,-294912.0
41,4,1.0,1.0,0.75,0.75,1.0,0.4,-0.2979697745964493,-0.0
31,4,1.0,1.0,0.5,1.0,0.25,0.2,-0.2975961713540225,-0.0
38,3,0.5,0.75,0.5,0.75,0.75,0.0,-0.351117595285076,-0.0
23,4,0.75,0.0,0.0,0.5,1.0,0.0,-0.39483030532762053,-0.0
38,2,0.0,0.75,0.75,0.0,0.75,0.6,-0.3571303403547027,-294912.0
18,4,1.0,0.25,1.0,0.75,0.5,0.0,-0.37860798910969407,-0.0
28,3,0.25,0.0,0.5,0.25,1.0,0.8,-0.34630910645023066,-0.0
23,3,1.0,0.5,0.0,0.0,0.0,0.0,-0.3840074353351209,-393216.0
49,2,0.75,0.25,1.0,1.0,0.0,0.8,-0.3057418701217618,-262144.0
45,2,0.75,0.0,0.75,0.0,1.0,0.0,-0.35025296937743033,-294912.0
16,3,0.5,0.5,0.75,0.5,0.75,0.4,-0.26312077012853746,-196608.0
44,2,0.0,0.75,0.0,0.0,0.5,0.4,-0.2990409065354823,-262144.0
48,3,0.75,1.0,0.5,0.5,0.25,0.0,-0.3644946978687881,-196608.0
26,3,0.5,0.25,0.5,0.25,0.75,0.2,-0.25989493403062325,-0.0
48,3,0.75,0.75,0.5,0.5,0.25,0.0,-0.3516081789460797,-196608.0
24,4,0.5,0.75,0.25,1.0,0.75,0.2,-0.27843166431331523,-0.0
21,3,0.5,0.25,0.0,0.75,1.0,0.4,-0.33387226408599735,-0.0
13,2,0.25,1.0,0.0,1.0,0.75,0.6,-0.18169961511110966,-589824.0
24,4,0.5,0.75,1.0,0.5,0.75,0.0,-0.36270304745755433,-0.0
26,4,0.5,0.0,0.5,0.0,1.0,0.6,-0.4317315478756194,-0.0
35,4,0.75,0.0,0.75,0.25,1.0,0.2,-0.34436534464520074,-0.0
11,2,0.0,1.0,1.0,0.0,0.0,0.4,-0.2327612365463122,-491520.0
50,3,0.5,0.75,0.0,1.0,0.25,0.6,-0.33845707966280747,-98304.0
41,4,0.25,0.5,0.25,0.75,0.25,0.6,-0.2955392831973772,-0.0
35,2,0.25,0.5,0.75,0.0,0.5,0.4,-0.26179023584751066,-262144.0
47,2,0.5,0.75,1.0,1.0,1.0,0.8,-0.22295128362749503,-262144.0
15,4,0.25,1.0,0.0,0.5,0.75,0.8,-0.2773809434655644,-196608.0
25,2,0.75,0.5,0.25,0.25,0.25,0.8,-0.2137026212075752,-393216.0
24,3,0.25,0.0,0.0,0.75,0.0,0.6,-0.3867259466718099,-0.0
48,4,0.0,0.75,0.0,1.0,0.75,0.2,-0.40329638160939185,-98304.0
35,2,0.25,0.25,0.5,0.5,0.0,0.4,-0.26297150709421524,-393216.0
14,3,1.0,0.25,0.25,0.25,0.25,0.2,-0.2827940952599922,-393216.0
20,3,0.25,0.5,0.75,0.5,0.75,0.2,-0.26480472625691587,-0.0
26,2,0.25,0.0,0.75,1.0,1.0,0.0,-0.25150206283986865,-393216.0
43,4,0.0,0.0,0.75,0.75,0.5,0.8,-0.3880480216373935,-196608.0
43,3,0.25,1.0,0.25,0.0,0.75,0.2,-0.3459792733417166,-0.0
16,2,0.75,0.25,0.25,1.0,1.0,0.2,-0.289442252622402,-393216.0
50,3,0.5,0.0,0.0,0.75,0.75,0.4,-0.4068596671597938,-294912.0
11,3,0.5,1.0,0.75,1.0,0.25,0.0,-0.2702207808933934,-393216.0
39,2,1.0,0.5,1.0,0.75,0.0,0.8,-0.3002480464925642,-262144.0
22,2,1.0,0.5,0.0,1.0,0.0,0.0,-0.3299071022915975,-294912.0
17,4,0.25,0.0,1.0,0.75,1.0,0.6,-0.32915518117530673,-0.0
36,2,0.5,0.75,0.75,1.0,0.25,0.0,-0.25839769578059524,-393216.0
50,2,0.5,0.0,0.5,1.0,0.0,0.8,-0.3084763531761273,-262144.0
24,3,0.25,1.0,1.0,0.0,0.0,0.0,-0.3952044147316045,-0.0
19,4,0.5,0.25,0.25,0.5,1.0,0.8,-0.2764346040718832,-0.0
42,4,1.0,0.5,0.25,0.75,0.25,0.8,-0.2908576261521115,-0.0
50,2,0.25,0.75,1.0,0.5,0.5,0.4,-0.2717439252595003,-262144.0
12,4,0.5,0.0,0.75,0.0,0.5,0.4,-0.28354308652465743,-196608.0
38,4,0.0,1.0,0.5,0.5,0.75,0.0,-0.4138597169059286,-0.0
32,2,1.0,0.5,0.5,0.0,0.0,0.2,-0.3639696488028821,-393216.0
42,2,0.0,0.75,0.5,0.5,0.0,0.2,-0.3524888023708934,-294912.0
40,2,0.25,1.0,0.25,0.75,0.5,0.2,-0.21074741438421368,-262144.0
34,4,1.0,0.0,0.75,0.75,0.25,0.4,-0.3794683681764302,-0.0
45,3,0.5,1.0,0.25,0.0,0.0,0.2,-0.4340822297670785,-196608.0
31,4,0.5,0.5,0.25,1.0,0.5,0.0,-0.36046089029149686,-0.0
22,3,0.75,0.25,0.25,0.5,0.25,0.6,-0.27961724787942244,-0.0
32,2,0.25,1.0,0.0,0.0,0.75,0.8,-0.2480279040638405,-393216.0
45,4,0.5,1.0,0.0,0.5,1.0,0.4,-0.3533520052238037,-0.0
37,2,0.75,0.25,1.0,0.0,0.5,0.2,-0.27965541997313503,-262144.0
28,4,1.0,0.25,0.75,0.5,0.25,0.6,-0.29569120854622694,-0.0
17,4,0.75,1.0,0.25,0.5,1.0,0.6,-0.257783635071913,-0.0
26,2,0.5,0.75,0.75,0.25,1.0,0.2,-0.27470283635461795,-393216.0
12,2,1.0,0.5,0.25,0.5,0.25,0.6,-0.1960707301528013,-491520.0
36,3,0.75,0.5,1.0,0.5,0.25,0.4,-0.3131790681028126,-196608.0
28,2,0.5,0.0,0.5,0.5,0.0,0.0,-0.37835975952434414,-393216.0
50,2,0.0,0.0,0.75,1.0,0.0,0.4,-0.27253859579891615,-589824.0
13,4,0.25,0.5,0.0,0.5,0.75,0.6,-0.26489001998910666,-196608.0
32,2,0.5,0.0,0.5,1.0,0.75,0.4,-0.22141105294078622,-262144.0
15,2,1.0,0.0,0.25,0.25,1.0,0.2,-0.21178739011324813,-393216.0
40,4,0.25,0.25,0.75,0.75,0.25,0.6,-0.31183833336572464,-0.0
13,4,0.0,0.75,0.0,0.0,1.0,0.2,-0.33326725543753977,-196608.0
19,2,0.75,1.0,1.0,0.75,0.25,0.6,-0.2446994436225295,-262144.0
42,3,0.0,0.75,0.75,0.75,1.0,0.8,-0.35120381131323797,-65536.0
15,2,1.0,0.75,0.25,0.5,0.0,0.6,-0.21577675294101695,-589824.0
43,4,0.5,0.75,0.0,0.25,0.0,0.0,-0.4189424812135909,-0.0
37,4,1.0,0.25,0.0,0.75,0.0,0.4,-0.4147751344973004,-98304.0
18,3,0.25,0.0,1.0,0.0,1.0,0.8,-0.3614674679305189,-0.0
13,3,1.0,1.0,0.75,0.25,0.0,0.0,-0.3140138188290504,-262144.0
23,3,1.0,0.5,0.75,1.0,0.5,0.8,-0.27946215884173603,-0.0
11,3,0.75,0.75,0.25,0.75,0.0,0.2,-0.2670893967365199,-262144.0
21,4,0.0,0.25,0.5,0.5,0.0,0.6,-0.40622950747779973,-0.0
33,4,1.0,0.25,0.5,0.0,0.75,0.4,-0.36695077831802714,-0.0
39,3,0.25,0.75,0.0,0.0,1.0,0.0,-0.39311063384382794,-98304.0
20,3,0.75,0.25,0.0,0.0,1.0,0.6,-0.3952221509767507,-0.0
