{'application_name': 'CIC-IoMT-2024-PCAPS1-f10', 'hypermapper_mode': {'mode': 'client-server'}, 'design_of_experiment': {'doe_type': 'random sampling', 'number_of_samples': 200}, 'output_data_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-CIC-IoMT-2024-PCAPS1-f10-2024-12-10-15:18:06/output_samples.csv', 'log_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-CIC-IoMT-2024-PCAPS1-f10-2024-12-10-15:18:06/hypermapper_log.log', 'input_parameters': {'depth': {'parameter_type': 'integer', 'values': [5, 50], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'features_per_partition': {'parameter_type': 'ordinal', 'values': [1], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c1': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c2': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c3': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c4': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c5': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c6': {'parameter_type': 'ordinal', 'values': [0.0, 0.2, 0.4, 0.6, 0.8], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}}, 'optimization_objectives': ['f1_score', 'num_flows'], 'optimization_iterations': 500, 'evaluations_per_optimization_iteration': 10, 'optimization_method': 'bayesian_optimization', 'acquisition_function': 'EI', 'scalarization_method': 'tchebyshev', 'verbose_logging': False, 'profiling': False, 'noise': True, 'profiling_file': 'profiles/profile.csv', 'append_profiles': False, 'number_of_cpus': 0, 'max_number_of_predictions': 1000000, 'time_budget': -1, 'number_of_repetitions': 1, 'models': {'model': 'random_forest', 'number_of_trees': 10, 'max_features': 0.5, 'bootstrap': False, 'min_samples_split': 5}, 'output_image': {'output_image_pdf_file': 'output_pareto.pdf', 'image_xlog': False, 'image_ylog': False}, 'feasible_output': {'name': 'Valid', 'true_value': 'True', 'false_value': 'False', 'enable_feasible_predictor': False, 'enable_feasible_predictor_grid_search_on_recall_and_precision': False, 'feasible_predictor_grid_search_validation_file': '/home/lnardi/spatial-lang/results/apps_classification_test_set/BlackScholes.csv'}, 'timestamp': 'Timestamp', 'run_directory': '.', 'output_pareto_file': 'output_pareto.csv', 'weight_sampling': 'flat', 'bounding_box_limits': [0, 1], 'local_search_starting_points': 10, 'local_search_random_points': 10000, 'local_search_evaluation_limit': -1, 'scalarization_key': 'scalarization', 'local_search_scalarization_weights': [1], 'print_parameter_importance': False, 'normalize_inputs': False, 'epsilon_greedy_threshold': 0.1, 'prior_method': 'pibo', 'prior_beta': -1, 'prior_floor': 1e-06, 'model_posterior_weight': 10, 'model_good_quantile': 0.05, 'prior_estimation_file': 'samples.csv', 'prior_estimation_quantile': 0.1, 'estimate_multivariate_priors': False, 'resume_optimization': False, 'resume_optimization_data': 'output_samples.csv', 'bandwidth_parameter': 0, 'bandwidth_n_factor': 100, 'prior_limit_estimation_points': 10000, 'posterior_computation_lower_limit': 1e-08, 'custom_gaussian_prior_means': [0], 'custom_gaussian_prior_stds': [-1], 'acquisition_function_optimizer': 'local_search', 'evolution_population_size': 50, 'evolution_generations': 150, 'mutation_rate': 1, 'evolution_crossover': False, 'regularize_evolution': False, 'batch_size': 2, 'print_best': 'auto', 'print_posterior_best': False, 'cma_es_sigma': 0.2, 'cma_es_starting_points': 1, 'cma_es_random_points': 10000}
Design of experiment phase, number of new doe samples = 200 .......
Running on client-server mode.
Communication protocol: sending message...
Request 200
depth,features_per_partition,c1,c2,c3,c4,c5,c6
12,1,0.25,0.5,0.0,0.5,1.0,0.2
47,1,0.5,0.0,1.0,0.5,1.0,0.0
28,1,0.75,1.0,1.0,1.0,0.25,0.8
50,1,0.0,0.0,0.75,1.0,0.5,0.4
46,1,0.25,0.25,0.5,0.75,0.0,0.0
42,1,0.0,1.0,0.0,0.75,0.0,0.2
6,1,0.75,0.25,0.25,0.25,0.0,0.6
29,1,0.5,0.25,0.5,0.75,0.0,0.6
5,1,0.75,0.5,1.0,0.25,1.0,0.6
44,1,0.0,0.5,0.75,1.0,0.25,0.6
37,1,0.25,0.5,1.0,0.0,1.0,0.4
20,1,0.75,0.25,0.5,1.0,0.75,0.4
16,1,1.0,0.0,0.5,1.0,0.5,0.4
31,1,0.75,0.0,0.5,0.5,0.0,0.8
27,1,0.75,0.0,0.5,0.5,0.0,0.6
18,1,1.0,0.75,1.0,0.0,0.25,0.8
49,1,0.75,0.0,0.5,1.0,1.0,0.6
50,1,1.0,0.25,0.0,0.0,0.0,0.0
48,1,0.5,0.75,0.0,0.0,0.5,0.6
7,1,0.75,0.0,0.0,0.0,0.25,0.2
37,1,0.0,0.5,0.25,0.5,1.0,0.8
7,1,1.0,0.5,0.75,0.0,0.75,0.6
36,1,0.25,0.0,0.25,0.0,1.0,0.6
33,1,0.25,1.0,0.75,0.0,0.0,0.8
11,1,0.25,0.0,0.75,0.5,0.0,0.8
31,1,1.0,0.25,0.0,0.0,0.5,0.6
48,1,0.75,0.25,0.75,0.5,0.0,0.2
34,1,0.0,0.5,0.75,0.0,1.0,0.6
35,1,0.0,0.75,0.25,0.0,0.75,0.0
12,1,0.25,0.75,0.0,0.25,0.75,0.8
40,1,0.0,1.0,1.0,0.0,1.0,0.8
8,1,0.25,1.0,1.0,0.25,0.75,0.2
16,1,0.25,0.5,1.0,0.0,0.5,0.4
26,1,1.0,0.75,0.5,1.0,1.0,0.4
20,1,0.25,0.25,0.0,0.25,0.25,0.6
31,1,0.0,0.5,0.75,0.75,1.0,0.0
41,1,0.25,0.75,0.0,0.5,1.0,0.4
5,1,0.0,1.0,0.0,0.0,1.0,0.2
12,1,0.25,1.0,0.25,0.75,0.5,0.2
28,1,0.0,0.5,0.75,1.0,1.0,0.6
34,1,0.5,0.5,0.25,0.25,0.5,0.2
35,1,0.5,1.0,0.75,0.25,0.25,0.0
48,1,1.0,0.5,0.0,0.75,0.25,0.8
44,1,1.0,1.0,1.0,0.25,1.0,0.6
45,1,0.75,1.0,1.0,0.25,0.5,0.6
29,1,0.25,0.0,0.75,0.5,1.0,0.0
15,1,0.25,1.0,0.5,0.75,0.75,0.8
31,1,0.25,1.0,0.25,0.75,0.5,0.6
12,1,0.75,0.25,0.5,0.25,0.75,0.4
9,1,1.0,0.0,0.0,0.0,0.25,0.4
27,1,0.75,1.0,1.0,0.5,0.25,0.8
32,1,0.75,0.25,0.0,1.0,0.5,0.8
26,1,0.25,0.75,0.5,0.25,0.75,0.2
30,1,0.75,0.25,0.25,0.5,0.75,0.6
21,1,0.25,0.0,0.0,0.0,0.25,0.6
27,1,0.5,1.0,0.25,0.0,0.25,0.6
5,1,0.75,0.5,0.25,1.0,0.25,0.6
45,1,1.0,0.5,0.0,0.75,0.25,0.2
17,1,0.0,0.5,0.5,0.25,0.25,0.0
21,1,0.5,0.25,1.0,0.5,0.5,0.0
36,1,1.0,0.75,0.75,0.75,0.5,0.8
24,1,0.0,1.0,0.5,1.0,0.25,0.4
45,1,1.0,0.75,0.75,0.75,0.25,0.0
49,1,0.25,1.0,0.25,0.0,0.25,0.8
20,1,0.75,0.5,1.0,1.0,0.75,0.8
13,1,0.75,0.0,0.25,0.5,0.25,0.6
34,1,0.25,0.25,1.0,0.75,0.75,0.4
14,1,0.0,0.25,0.75,0.0,0.0,0.2
45,1,0.75,0.75,0.25,0.0,0.75,0.6
13,1,0.5,1.0,0.0,0.75,0.0,0.6
38,1,0.75,0.5,0.75,0.0,0.5,0.0
8,1,0.0,1.0,0.0,0.25,0.75,0.0
17,1,0.75,1.0,1.0,0.75,0.5,0.2
27,1,0.5,0.5,0.5,0.25,1.0,0.8
14,1,1.0,1.0,1.0,0.0,0.0,0.0
18,1,0.0,0.5,0.0,0.5,0.0,0.2
15,1,0.5,0.25,0.5,1.0,0.25,0.0
15,1,0.25,0.75,0.75,0.5,0.5,0.4
43,1,0.5,0.25,0.75,0.75,0.75,0.8
8,1,0.75,1.0,0.5,1.0,0.75,0.0
41,1,0.5,1.0,0.5,0.5,0.75,0.2
30,1,0.75,1.0,0.5,0.75,0.25,0.2
21,1,0.75,0.25,0.25,1.0,0.75,0.4
15,1,0.0,0.5,0.25,0.5,0.25,0.4
5,1,0.75,0.25,0.75,0.5,0.0,0.4
26,1,0.25,0.75,0.0,1.0,0.75,0.0
26,1,0.75,0.0,0.75,0.5,0.25,0.8
12,1,1.0,0.75,0.0,0.25,1.0,0.6
31,1,0.0,0.5,0.25,0.5,0.5,0.4
42,1,1.0,0.5,0.75,1.0,0.5,0.4
48,1,1.0,1.0,0.25,0.5,0.75,0.0
10,1,0.25,0.25,0.75,0.0,0.25,0.4
49,1,0.5,0.5,0.5,0.25,1.0,0.8
45,1,0.75,0.25,0.25,0.0,1.0,0.0
20,1,0.0,0.0,0.5,0.5,0.0,0.0
32,1,1.0,1.0,1.0,0.5,0.5,0.8
10,1,0.25,0.0,0.25,0.0,0.75,0.2
40,1,0.75,0.0,0.5,0.0,0.0,0.2
45,1,0.0,0.0,1.0,0.25,0.25,0.8
30,1,0.5,0.25,0.5,0.5,0.0,0.4
43,1,0.75,1.0,0.0,1.0,0.5,0.4
35,1,1.0,0.75,0.0,0.75,0.25,0.2
31,1,0.5,0.0,1.0,0.25,0.0,0.8
14,1,0.25,0.5,1.0,1.0,0.25,0.4
25,1,0.25,1.0,0.25,0.0,1.0,0.2
32,1,0.0,0.5,0.0,0.0,0.75,0.8
5,1,0.25,1.0,0.5,0.75,0.0,0.2
40,1,0.75,1.0,0.5,0.0,0.25,0.2
19,1,0.0,0.0,0.25,0.25,0.25,0.2
10,1,0.0,0.0,0.25,0.75,1.0,0.6
11,1,0.0,0.25,1.0,0.0,0.0,0.8
42,1,0.5,1.0,0.0,0.75,1.0,0.0
6,1,0.75,0.0,0.25,0.0,0.75,0.0
20,1,0.25,0.5,0.5,0.75,0.0,0.4
44,1,1.0,0.0,0.0,0.0,0.0,0.4
49,1,0.75,1.0,0.25,0.0,0.0,0.8
43,1,1.0,0.75,0.25,0.75,0.75,0.8
40,1,0.75,0.0,0.75,1.0,0.0,0.2
41,1,1.0,0.0,0.5,1.0,0.75,0.0
15,1,0.0,0.75,0.75,1.0,0.5,0.6
21,1,0.25,0.75,0.0,0.25,0.75,0.0
47,1,1.0,0.25,0.0,0.5,0.75,0.0
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
22,1,0.75,1.0,0.75,0.25,0.25,0.2,-0.1425266772510819,-786432.0
38,1,0.25,0.75,0.75,0.0,0.75,0.4,-0.08424712483662897,-786432.0
21,1,0.5,0.25,0.0,0.75,0.5,0.0,-0.15887651484761986,-786432.0
11,1,1.0,0.25,0.0,0.25,1.0,0.4,-0.12226627285093687,-786432.0
50,1,0.5,0.75,0.5,0.0,0.0,0.0,-0.1910306624484475,-786432.0
45,1,0.0,0.5,0.25,0.5,0.25,0.4,-0.23874406151055674,-786432.0
14,1,0.75,0.0,0.75,0.5,1.0,0.8,-0.1743305495713031,-786432.0
49,1,0.5,0.5,0.0,0.0,1.0,0.4,-0.20223244914869043,-786432.0
8,1,0.75,0.25,0.0,0.0,0.25,0.6,-0.12063811019363374,-786432.0
19,1,0.5,0.75,0.0,1.0,0.25,0.4,-0.1797902318638724,-786432.0
5,1,1.0,1.0,0.5,0.5,1.0,0.2,-0.08582482516163165,-786432.0
42,1,0.5,0.0,0.5,0.75,0.5,0.4,-0.1643399133517507,-786432.0
21,1,0.5,0.25,0.5,0.25,0.5,0.4,-0.13037943984861353,-786432.0
8,1,0.75,0.75,0.25,0.75,1.0,0.6,-0.07203166300061593,-786432.0
8,1,0.25,0.75,0.75,0.25,0.0,0.0,-0.0374614723231784,-983040.0
38,1,1.0,0.25,1.0,1.0,0.5,0.4,-0.20045568000457484,-786432.0
15,1,1.0,0.0,0.25,1.0,0.75,0.6,-0.232162692273112,-786432.0
16,1,0.25,0.0,1.0,0.0,0.75,0.8,-0.15474958013739762,-786432.0
24,1,0.0,0.0,1.0,0.25,0.75,0.0,-0.18297933181043946,-786432.0
10,1,0.5,0.0,0.25,0.75,0.75,0.8,-0.09509358347241487,-786432.0
39,1,0.25,0.5,0.0,1.0,1.0,0.2,-0.0980142236917376,-786432.0
47,1,0.0,0.0,0.5,0.0,0.5,0.6,-0.17191308557381899,-983040.0
47,1,0.25,0.0,0.0,1.0,0.5,0.8,-0.1478330041560595,-786432.0
9,1,0.0,0.0,0.0,0.75,0.25,0.8,-0.1033478656915667,-786432.0
11,1,0.0,0.5,0.5,0.25,0.25,0.4,-0.20863980710737123,-786432.0
19,1,1.0,0.75,0.25,0.0,0.75,0.8,-0.21625039459387965,-786432.0
29,1,0.75,1.0,0.75,0.75,1.0,0.0,-0.17886749136427868,-786432.0
12,1,0.25,0.0,0.5,0.75,0.5,0.8,-0.1355828290655666,-786432.0
15,1,0.25,0.0,0.5,1.0,0.5,0.4,-0.15949567097276468,-786432.0
24,1,0.5,1.0,0.5,0.5,0.0,0.0,-0.1592966844945305,-786432.0
33,1,0.0,0.0,0.75,0.25,0.0,0.0,-0.1643006711066782,-786432.0
38,1,1.0,0.5,0.5,0.25,0.25,0.6,-0.21185976680713503,-786432.0
35,1,1.0,0.75,0.0,0.25,1.0,0.4,-0.21442749136074415,-786432.0
12,1,0.25,0.75,0.25,0.75,0.25,0.8,-0.1177352165860257,-786432.0
18,1,1.0,0.5,0.0,0.0,0.25,0.8,-0.22828582404575604,-786432.0
23,1,0.5,0.5,0.0,0.25,1.0,0.6,-0.17197866521839225,-786432.0
6,1,0.25,0.75,0.0,0.25,0.5,0.4,-0.08632841354312394,-786432.0
14,1,0.5,0.5,0.5,1.0,0.0,0.0,-0.1830486599580462,-786432.0
45,1,1.0,0.25,1.0,0.5,0.5,0.8,-0.14886730863146497,-786432.0
19,1,0.75,0.0,0.5,1.0,0.25,0.2,-0.23077484386388836,-786432.0
44,1,0.75,0.75,0.25,0.0,1.0,0.8,-0.22242418306959222,-786432.0
19,1,1.0,0.5,0.75,0.25,0.25,0.4,-0.25782964062177005,-786432.0
41,1,0.5,0.5,0.5,0.5,0.25,0.0,-0.17166205123444434,-786432.0
47,1,0.25,0.5,0.0,0.5,0.25,0.2,-0.0842005847717868,-786432.0
50,1,0.25,1.0,0.5,0.75,0.75,0.8,-0.12832247915334066,-786432.0
23,1,0.25,0.0,0.75,1.0,0.75,0.2,-0.16072413011660164,-786432.0
48,1,0.0,1.0,1.0,0.75,0.0,0.0,-0.17338364792706676,-786432.0
32,1,0.5,0.75,1.0,0.0,1.0,0.2,-0.21177542471278563,-786432.0
34,1,1.0,0.0,0.75,0.75,0.25,0.6,-0.22276704009627574,-786432.0
10,1,1.0,0.25,1.0,0.0,0.25,0.4,-0.07744742530790998,-786432.0
46,1,0.25,0.0,0.0,0.25,0.75,0.0,-0.15192404625252304,-786432.0
20,1,1.0,0.0,0.75,0.5,1.0,0.6,-0.1783106731063344,-786432.0
22,1,0.25,1.0,0.5,0.0,0.0,0.8,-0.1581473190206478,-786432.0
7,1,0.0,0.75,0.5,0.5,0.25,0.8,-0.05470042146295087,-786432.0
42,1,0.5,0.0,0.75,0.25,1.0,0.6,-0.1641768378260066,-786432.0
5,1,1.0,0.5,0.75,1.0,1.0,0.6,-0.08582482516163165,-786432.0
21,1,0.5,0.75,0.5,0.5,0.0,0.6,-0.16983096990853314,-786432.0
7,1,0.75,0.25,0.75,0.5,0.0,0.8,-0.05528743105980424,-786432.0
33,1,0.5,0.25,1.0,0.75,1.0,0.0,-0.2235953445397538,-786432.0
25,1,0.5,1.0,0.25,0.5,0.0,0.8,-0.2487050949710994,-786432.0
29,1,1.0,0.5,0.0,0.75,0.25,0.4,-0.1824060693076903,-786432.0
17,1,1.0,0.25,0.75,0.0,0.5,0.4,-0.17208048284783395,-786432.0
24,1,0.5,0.5,0.0,0.0,0.0,0.4,-0.21469238098786808,-786432.0
22,1,0.5,0.25,0.5,1.0,0.0,0.6,-0.14726856191178384,-786432.0
33,1,0.25,0.5,0.75,1.0,0.75,0.6,-0.10553336871975161,-786432.0
35,1,0.0,0.5,0.25,0.75,0.5,0.4,-0.2459562612274968,-786432.0
29,1,0.75,0.0,0.25,0.0,0.5,0.0,-0.20273282626079042,-786432.0
21,1,0.5,0.25,0.25,0.75,0.25,0.0,-0.14967224678533675,-786432.0
23,1,0.25,1.0,1.0,1.0,0.5,0.2,-0.11867910362354642,-786432.0
22,1,0.75,0.25,0.25,0.0,0.75,0.0,-0.1312472210321602,-786432.0
13,1,0.25,0.75,0.75,0.5,0.75,0.0,-0.12273262521780245,-786432.0
35,1,0.75,0.0,1.0,0.25,1.0,0.4,-0.19427555232317412,-786432.0
24,1,0.75,1.0,0.75,0.25,0.5,0.8,-0.19143824530854356,-786432.0
6,1,0.5,0.0,0.25,0.25,0.5,0.2,-0.0374614723231784,-983040.0
32,1,0.25,0.5,0.75,0.5,0.0,0.8,-0.10514504463226448,-786432.0
47,1,0.75,1.0,1.0,0.75,0.75,0.2,-0.16044216815320672,-786432.0
26,1,0.0,0.25,1.0,0.75,1.0,0.8,-0.22908279258387668,-786432.0
16,1,0.25,0.0,0.25,0.0,1.0,0.8,-0.1303257161068102,-786432.0
12,1,0.25,0.5,0.0,0.5,1.0,0.2,-0.13628193388033064,-786432.0
47,1,0.5,0.0,1.0,0.5,1.0,0.0,-0.13230995350877328,-786432.0
28,1,0.75,1.0,1.0,1.0,0.25,0.8,-0.18912634822177504,-786432.0
50,1,0.0,0.0,0.75,1.0,0.5,0.4,-0.16507505530747044,-983040.0
46,1,0.25,0.25,0.5,0.75,0.0,0.0,-0.1687239746598553,-786432.0
42,1,0.0,1.0,0.0,0.75,0.0,0.2,-0.17647689898918484,-786432.0
6,1,0.75,0.25,0.25,0.25,0.0,0.6,-0.03228136813506525,-786432.0
29,1,0.5,0.25,0.5,0.75,0.0,0.6,-0.2287286198013824,-786432.0
5,1,0.75,0.5,1.0,0.25,1.0,0.6,-0.08582482516163165,-786432.0
44,1,0.0,0.5,0.75,1.0,0.25,0.6,-0.2387677578539872,-786432.0
37,1,0.25,0.5,1.0,0.0,1.0,0.4,-0.09804175794628091,-786432.0
20,1,0.75,0.25,0.5,1.0,0.75,0.4,-0.19417460282500051,-786432.0
