{'application_name': 'CIC-IDS-2018-PCAPS1-f10', 'hypermapper_mode': {'mode': 'client-server'}, 'design_of_experiment': {'doe_type': 'random sampling', 'number_of_samples': 200}, 'output_data_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-CIC-IDS-2018-PCAPS1-f10-2024-12-10-15:18:05/output_samples.csv', 'log_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-CIC-IDS-2018-PCAPS1-f10-2024-12-10-15:18:05/hypermapper_log.log', 'input_parameters': {'depth': {'parameter_type': 'integer', 'values': [5, 50], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'features_per_partition': {'parameter_type': 'ordinal', 'values': [1], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c1': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c2': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c3': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c4': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c5': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c6': {'parameter_type': 'ordinal', 'values': [0.0, 0.2, 0.4, 0.6, 0.8], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}}, 'optimization_objectives': ['f1_score', 'num_flows'], 'optimization_iterations': 500, 'evaluations_per_optimization_iteration': 10, 'optimization_method': 'bayesian_optimization', 'acquisition_function': 'EI', 'scalarization_method': 'tchebyshev', 'verbose_logging': False, 'profiling': False, 'noise': True, 'profiling_file': 'profiles/profile.csv', 'append_profiles': False, 'number_of_cpus': 0, 'max_number_of_predictions': 1000000, 'time_budget': -1, 'number_of_repetitions': 1, 'models': {'model': 'random_forest', 'number_of_trees': 10, 'max_features': 0.5, 'bootstrap': False, 'min_samples_split': 5}, 'output_image': {'output_image_pdf_file': 'output_pareto.pdf', 'image_xlog': False, 'image_ylog': False}, 'feasible_output': {'name': 'Valid', 'true_value': 'True', 'false_value': 'False', 'enable_feasible_predictor': False, 'enable_feasible_predictor_grid_search_on_recall_and_precision': False, 'feasible_predictor_grid_search_validation_file': '/home/lnardi/spatial-lang/results/apps_classification_test_set/BlackScholes.csv'}, 'timestamp': 'Timestamp', 'run_directory': '.', 'output_pareto_file': 'output_pareto.csv', 'weight_sampling': 'flat', 'bounding_box_limits': [0, 1], 'local_search_starting_points': 10, 'local_search_random_points': 10000, 'local_search_evaluation_limit': -1, 'scalarization_key': 'scalarization', 'local_search_scalarization_weights': [1], 'print_parameter_importance': False, 'normalize_inputs': False, 'epsilon_greedy_threshold': 0.1, 'prior_method': 'pibo', 'prior_beta': -1, 'prior_floor': 1e-06, 'model_posterior_weight': 10, 'model_good_quantile': 0.05, 'prior_estimation_file': 'samples.csv', 'prior_estimation_quantile': 0.1, 'estimate_multivariate_priors': False, 'resume_optimization': False, 'resume_optimization_data': 'output_samples.csv', 'bandwidth_parameter': 0, 'bandwidth_n_factor': 100, 'prior_limit_estimation_points': 10000, 'posterior_computation_lower_limit': 1e-08, 'custom_gaussian_prior_means': [0], 'custom_gaussian_prior_stds': [-1], 'acquisition_function_optimizer': 'local_search', 'evolution_population_size': 50, 'evolution_generations': 150, 'mutation_rate': 1, 'evolution_crossover': False, 'regularize_evolution': False, 'batch_size': 2, 'print_best': 'auto', 'print_posterior_best': False, 'cma_es_sigma': 0.2, 'cma_es_starting_points': 1, 'cma_es_random_points': 10000}
Design of experiment phase, number of new doe samples = 200 .......
Running on client-server mode.
Communication protocol: sending message...
Request 200
depth,features_per_partition,c1,c2,c3,c4,c5,c6
13,1,0.5,0.5,0.5,0.75,0.5,0.6
16,1,0.0,0.25,0.25,1.0,1.0,0.0
38,1,0.0,0.0,0.5,0.5,0.25,0.2
27,1,0.0,0.5,0.75,0.5,0.0,0.2
10,1,0.5,0.25,0.0,1.0,0.75,0.0
23,1,0.5,0.5,1.0,0.25,1.0,0.2
33,1,0.25,0.5,0.5,0.0,0.25,0.6
48,1,1.0,1.0,0.0,0.75,0.75,0.2
18,1,1.0,0.0,0.75,0.0,0.25,0.0
41,1,0.0,0.25,0.5,0.75,0.5,0.8
17,1,0.25,1.0,0.5,0.75,0.75,0.0
32,1,0.0,0.75,0.0,0.75,1.0,0.6
5,1,0.5,1.0,0.0,0.25,0.25,0.4
8,1,0.75,0.25,0.0,0.25,1.0,0.0
28,1,0.25,0.5,0.0,0.75,0.0,0.8
13,1,0.5,0.75,0.5,0.0,1.0,0.0
44,1,0.5,0.0,0.25,0.0,0.25,0.0
32,1,1.0,1.0,0.0,0.0,0.75,0.6
27,1,0.75,0.75,0.5,1.0,1.0,0.4
43,1,0.5,0.5,0.5,0.0,0.75,0.4
34,1,0.75,0.75,0.5,0.5,0.5,0.2
27,1,0.75,0.75,0.0,0.0,0.25,0.6
12,1,0.5,0.75,1.0,0.25,0.25,0.8
22,1,0.25,1.0,1.0,0.5,0.75,0.2
44,1,0.25,0.5,1.0,0.75,0.0,0.4
49,1,0.5,0.75,0.5,0.75,0.75,0.4
46,1,0.25,0.25,0.5,0.5,0.25,0.4
17,1,0.5,1.0,1.0,0.75,1.0,0.2
48,1,0.5,0.25,0.25,0.0,0.0,0.0
44,1,0.5,0.5,0.25,0.5,0.5,0.0
14,1,0.5,0.0,0.75,0.25,0.0,0.6
41,1,0.75,0.0,0.25,1.0,0.75,0.0
24,1,0.75,0.75,0.0,0.5,0.25,0.6
44,1,1.0,1.0,0.75,0.25,1.0,0.2
21,1,0.5,0.5,1.0,1.0,1.0,0.0
45,1,0.0,0.0,0.0,0.5,1.0,0.0
21,1,0.0,0.25,0.75,0.75,0.25,0.2
5,1,0.75,0.75,0.5,1.0,0.5,0.6
32,1,1.0,0.75,0.0,0.25,0.75,0.2
39,1,0.5,0.5,0.25,0.75,0.25,0.0
43,1,0.25,0.0,0.75,0.25,0.5,0.6
44,1,0.75,0.0,0.25,0.5,1.0,0.0
15,1,0.5,0.75,0.5,0.0,0.75,0.0
46,1,1.0,0.0,1.0,1.0,0.75,0.4
44,1,0.0,1.0,0.0,0.75,0.25,0.0
41,1,1.0,0.0,0.0,0.0,0.0,0.8
21,1,0.0,0.5,0.0,1.0,0.0,0.2
5,1,0.0,0.25,0.25,0.75,0.25,0.6
23,1,0.5,0.75,0.0,1.0,0.5,0.4
13,1,1.0,0.75,0.0,0.5,0.75,0.0
48,1,0.5,1.0,0.0,0.25,0.0,0.8
39,1,0.0,0.75,1.0,0.25,0.25,0.2
21,1,0.75,0.5,0.0,0.5,1.0,0.4
50,1,0.25,0.25,0.25,0.0,0.75,0.2
22,1,0.25,0.0,1.0,0.5,0.75,0.8
24,1,0.5,0.0,0.75,1.0,1.0,0.0
32,1,0.5,1.0,0.5,0.0,1.0,0.2
23,1,0.75,0.25,0.5,0.0,0.0,0.6
19,1,0.5,0.75,0.25,0.25,1.0,0.2
36,1,1.0,1.0,0.25,0.25,0.5,0.2
28,1,0.75,0.5,0.75,0.75,0.5,0.8
11,1,1.0,0.25,0.75,1.0,0.25,0.4
22,1,0.5,0.0,0.75,0.75,0.75,0.2
34,1,0.0,0.75,0.75,1.0,0.0,0.8
40,1,0.75,0.5,1.0,0.0,1.0,0.8
20,1,0.25,0.75,0.75,0.5,0.75,0.6
26,1,1.0,1.0,0.25,1.0,0.25,0.4
24,1,1.0,0.25,0.75,0.0,0.75,0.0
9,1,0.0,0.5,0.75,0.25,0.0,0.6
30,1,1.0,0.25,0.75,0.5,0.25,0.2
44,1,0.0,1.0,0.25,0.5,0.25,0.6
49,1,0.25,1.0,0.75,0.75,0.25,0.4
47,1,0.25,0.0,1.0,1.0,0.5,0.8
6,1,0.25,0.25,0.75,0.25,0.0,0.2
6,1,0.25,0.0,0.25,1.0,0.5,0.8
47,1,0.5,0.5,0.5,0.25,0.75,0.0
38,1,0.5,0.5,1.0,0.25,0.25,0.4
8,1,1.0,0.0,0.0,0.25,0.75,0.6
17,1,0.0,1.0,0.75,0.0,0.75,0.2
9,1,0.0,1.0,0.5,0.0,0.25,0.4
11,1,0.75,0.5,0.75,0.75,0.0,0.4
12,1,1.0,0.75,1.0,0.5,0.0,0.4
36,1,0.0,1.0,0.5,0.0,0.25,0.4
25,1,0.5,1.0,1.0,0.75,0.75,0.2
25,1,1.0,0.75,0.75,0.0,0.0,0.6
10,1,0.25,0.0,0.0,0.25,0.5,0.8
43,1,1.0,0.75,0.0,1.0,0.0,0.4
36,1,0.5,1.0,0.0,0.75,0.5,0.8
9,1,1.0,0.5,0.5,0.0,0.25,0.2
30,1,1.0,0.75,0.5,1.0,0.5,0.8
47,1,0.25,0.75,0.5,0.75,1.0,0.2
34,1,0.0,0.5,0.5,1.0,0.0,0.4
21,1,1.0,0.5,0.5,0.5,0.25,0.8
37,1,0.5,0.75,0.5,1.0,1.0,0.6
37,1,0.0,0.25,0.0,0.0,0.25,0.0
38,1,1.0,0.75,0.0,1.0,0.5,0.0
18,1,0.75,0.5,0.75,0.75,0.0,0.0
46,1,0.25,0.0,0.75,1.0,1.0,0.2
45,1,1.0,1.0,0.0,0.25,0.5,0.6
29,1,0.5,0.0,0.25,0.5,0.25,0.8
33,1,0.75,0.0,1.0,1.0,0.0,0.4
17,1,0.5,0.0,0.0,0.5,0.0,0.6
46,1,0.5,0.5,1.0,0.25,1.0,0.4
39,1,0.5,0.0,0.0,1.0,0.5,0.0
35,1,1.0,0.75,0.75,0.25,0.75,0.6
31,1,1.0,0.75,0.25,0.5,0.25,0.4
26,1,0.0,0.5,0.0,0.75,0.0,0.0
9,1,0.5,0.0,0.0,0.75,0.0,0.8
11,1,1.0,0.5,0.5,1.0,0.5,0.8
24,1,0.5,0.25,0.75,0.75,0.0,0.8
43,1,0.75,0.0,1.0,0.25,0.75,0.2
39,1,0.25,0.0,0.25,0.75,0.25,0.2
50,1,1.0,0.0,0.5,0.0,0.0,0.8
23,1,0.0,1.0,0.5,0.5,0.0,0.2
11,1,0.25,0.75,0.25,0.75,0.75,0.6
21,1,0.25,1.0,1.0,0.0,0.5,0.0
11,1,0.5,0.0,0.25,0.5,0.5,0.4
6,1,0.75,0.75,0.75,0.75,0.25,0.6
16,1,0.0,1.0,1.0,0.25,0.75,0.8
36,1,1.0,0.0,0.0,0.75,0.0,0.2
18,1,0.0,0.0,1.0,0.5,0.0,0.6
32,1,1.0,0.25,0.75,1.0,0.5,0.2
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
35,1,0.25,0.25,0.5,1.0,0.5,0.2,-0.30075659862803883,-983040.0
40,1,1.0,0.75,0.25,0.5,0.75,0.2,-0.25082113124622796,-983040.0
13,1,0.5,0.5,1.0,1.0,1.0,0.8,-0.30075659862803883,-983040.0
35,1,1.0,0.25,1.0,0.25,0.75,0.8,-0.25173226648195995,-983040.0
31,1,0.75,1.0,0.25,0.0,0.5,0.6,-0.5009498276430668,-983040.0
9,1,0.25,0.0,1.0,0.75,0.75,0.2,-0.4809453596381911,-786432.0
37,1,0.75,0.0,0.5,0.75,0.0,0.4,-0.4476205465507791,-786432.0
11,1,0.25,0.25,0.5,0.75,0.75,0.8,-0.45549490150886096,-983040.0
30,1,1.0,0.75,0.5,1.0,0.25,0.0,-0.5303961880147703,-786432.0
33,1,1.0,0.5,0.5,0.75,0.25,0.6,-0.25173226648195995,-983040.0
45,1,0.0,0.75,0.5,1.0,0.0,0.4,-0.4905018310596,-983040.0
19,1,0.75,0.5,0.75,1.0,0.75,0.6,-0.43409662510300184,-983040.0
35,1,0.25,1.0,0.25,0.25,1.0,0.8,-0.30075659862803883,-983040.0
12,1,1.0,1.0,0.25,0.25,0.75,0.2,-0.6201476569657879,-786432.0
42,1,0.75,0.0,0.25,1.0,0.75,0.8,-0.5303961880147703,-786432.0
32,1,0.0,0.0,0.25,0.5,0.0,0.4,-0.3899375000337727,-983040.0
27,1,0.5,0.75,0.5,0.25,0.75,0.0,-0.6297363757256805,-786432.0
36,1,0.75,0.25,0.0,0.5,1.0,0.6,-0.5682518349685172,-786432.0
40,1,0.25,0.5,1.0,1.0,1.0,0.6,-0.30075659862803883,-983040.0
15,1,1.0,0.25,0.0,0.5,0.75,0.0,-0.5205458761563498,-983040.0
40,1,0.75,1.0,0.0,0.0,0.0,0.8,-0.42011247910016725,-786432.0
33,1,0.0,0.75,1.0,0.0,0.5,0.2,-0.4905018310596,-983040.0
37,1,0.0,1.0,0.75,0.5,1.0,0.2,-0.5267623902130878,-983040.0
14,1,0.5,0.5,0.5,0.25,1.0,0.2,-0.30075659862803883,-983040.0
18,1,0.75,0.5,0.5,0.0,0.25,0.6,-0.6201476569657879,-786432.0
20,1,1.0,0.5,0.25,0.5,0.0,0.0,-0.4462616596587889,-786432.0
23,1,0.75,1.0,0.0,0.75,0.5,0.0,-0.47413385604075015,-983040.0
10,1,1.0,0.0,0.0,0.75,0.25,0.4,-0.4440020879264993,-786432.0
16,1,0.0,0.5,1.0,0.25,0.75,0.8,-0.4476205465507791,-786432.0
44,1,0.75,0.5,0.75,0.0,0.75,0.6,-0.5303961880147703,-786432.0
50,1,0.25,1.0,0.0,0.75,0.25,0.6,-0.6297363757256805,-786432.0
20,1,1.0,0.25,0.5,0.25,1.0,0.0,-0.5975807177635709,-983040.0
40,1,0.5,1.0,0.0,0.5,1.0,0.4,-0.5009498276430668,-983040.0
42,1,0.75,0.5,1.0,0.0,1.0,0.4,-0.5303961880147703,-786432.0
50,1,0.75,0.75,0.25,0.0,1.0,0.4,-0.5276581298668663,-983040.0
21,1,1.0,0.25,1.0,0.25,0.5,0.8,-0.4284617044157783,-786432.0
26,1,0.75,1.0,0.75,0.0,0.5,0.4,-0.5009498276430668,-983040.0
31,1,0.0,0.5,1.0,1.0,0.25,0.6,-0.5269838272090378,-983040.0
31,1,1.0,0.0,0.5,0.75,1.0,0.2,-0.5303961880147703,-786432.0
16,1,0.5,0.75,0.5,1.0,0.25,0.4,-0.30075659862803883,-983040.0
11,1,0.5,0.75,0.75,0.0,0.0,0.6,-0.6037256040153955,-786432.0
27,1,0.5,0.25,0.5,1.0,1.0,0.2,-0.43810104900194524,-983040.0
32,1,0.25,0.25,0.75,0.5,0.75,0.0,-0.49585093749241627,-983040.0
18,1,0.5,0.5,0.75,0.75,0.25,0.2,-0.30075659862803883,-983040.0
6,1,0.5,0.5,1.0,0.0,1.0,0.2,-0.6817275231182222,-786432.0
36,1,1.0,0.25,0.25,0.5,0.25,0.6,-0.25082113124622796,-983040.0
19,1,0.5,0.25,0.5,0.5,0.25,0.2,-0.30075659862803883,-983040.0
27,1,1.0,1.0,0.5,0.0,1.0,0.0,-0.4476205465507791,-786432.0
30,1,0.25,0.25,0.75,0.5,0.75,0.0,-0.49585093749241627,-983040.0
35,1,0.0,0.5,0.5,1.0,0.75,0.2,-0.5269838272090378,-983040.0
40,1,1.0,0.5,0.75,0.0,0.75,0.2,-0.5276581298668663,-983040.0
37,1,1.0,0.75,0.25,0.0,0.75,0.6,-0.5276581298668663,-983040.0
21,1,0.5,0.5,0.25,1.0,0.75,0.2,-0.30075659862803883,-983040.0
7,1,0.75,0.0,0.75,0.0,0.25,0.4,-0.5805203303171312,-786432.0
49,1,0.25,0.5,0.5,0.0,0.0,0.0,-0.39835630189532184,-983040.0
46,1,0.5,0.25,0.75,0.0,1.0,0.6,-0.5009498276430668,-983040.0
45,1,0.25,0.5,0.25,0.25,0.25,0.6,-0.30075659862803883,-983040.0
43,1,0.25,0.0,0.25,0.5,0.5,0.8,-0.4957182233728809,-983040.0
39,1,0.5,0.5,0.0,1.0,0.0,0.4,-0.4462616596587889,-786432.0
17,1,0.25,1.0,0.5,1.0,0.0,0.2,-0.5945198254212885,-786432.0
41,1,1.0,1.0,0.5,0.25,0.5,0.6,-0.25082113124622796,-983040.0
32,1,0.25,0.75,0.25,0.75,0.75,0.6,-0.30075659862803883,-983040.0
12,1,1.0,0.75,0.25,0.5,0.5,0.0,-0.6201476569657879,-786432.0
27,1,1.0,1.0,0.0,0.0,0.75,0.4,-0.4476205465507791,-786432.0
13,1,0.25,0.75,0.0,1.0,1.0,0.2,-0.6832386930658603,-983040.0
19,1,0.25,0.0,0.25,0.25,0.0,0.6,-0.47991200854217314,-983040.0
35,1,0.25,1.0,0.5,0.25,1.0,0.6,-0.30075659862803883,-983040.0
50,1,0.0,0.5,0.25,0.0,0.5,0.6,-0.4905018310596,-983040.0
44,1,0.25,0.75,0.25,0.0,0.5,0.6,-0.4957182233728809,-983040.0
21,1,1.0,0.25,0.0,0.75,1.0,0.4,-0.5975807177635709,-983040.0
43,1,0.5,0.75,0.25,1.0,0.25,0.0,-0.5009498276430668,-983040.0
5,1,0.0,0.25,0.5,0.5,0.0,0.2,-0.33696711688617775,-786432.0
32,1,0.75,0.75,0.25,0.25,1.0,0.2,-0.42325454740670637,-983040.0
30,1,0.25,0.25,1.0,0.75,0.5,0.2,-0.30075659862803883,-983040.0
22,1,0.75,1.0,1.0,0.0,0.75,0.0,-0.47413385604075015,-983040.0
34,1,0.75,0.0,0.75,0.5,0.25,0.4,-0.6054701299355886,-786432.0
48,1,0.5,1.0,0.25,0.75,0.25,0.0,-0.6054701299355886,-786432.0
24,1,0.75,0.5,1.0,0.0,0.25,0.4,-0.5009498276430668,-983040.0
13,1,0.5,0.5,0.5,0.75,0.5,0.6,-0.30075659862803883,-983040.0
16,1,0.0,0.25,0.25,1.0,1.0,0.0,-0.4462616596587889,-786432.0
38,1,0.0,0.0,0.5,0.5,0.25,0.2,-0.4905018310596,-983040.0
27,1,0.0,0.5,0.75,0.5,0.0,0.2,-0.4903853776628728,-786432.0
10,1,0.5,0.25,0.0,1.0,0.75,0.0,-0.507268717043762,-983040.0
23,1,0.5,0.5,1.0,0.25,1.0,0.2,-0.47357980681792416,-786432.0
33,1,0.25,0.5,0.5,0.0,0.25,0.6,-0.4957182233728809,-983040.0
48,1,1.0,1.0,0.0,0.75,0.75,0.2,-0.5269838272090378,-983040.0
18,1,1.0,0.0,0.75,0.0,0.25,0.0,-0.4038243148855745,-786432.0
41,1,0.0,0.25,0.5,0.75,0.5,0.8,-0.5269838272090378,-983040.0
17,1,0.25,1.0,0.5,0.75,0.75,0.0,-0.5945198254212885,-786432.0
32,1,0.0,0.75,0.0,0.75,1.0,0.6,-0.4905018310596,-983040.0
