name,iterations,f1_score,feature_limit,feature_table_entries,max_depth,num_flows,num_partitions,total_features,tree_table_entries,tcam_entries,memory_bits,memory_perc,dataset
cap,48,0.797044759040205,1,52,9,65536,6,8,40,92.0,25165824.0,20.0,D7
cap,48,0.797044759040205,1,52,9,98304,6,8,40,92.0,25165824.0,20.0,D7
cap,48,0.797044759040205,1,52,9,196608,6,8,40,92.0,25165824.0,20.0,D7
cap,48,0.797044759040205,1,52,9,262144,6,8,40,92.0,25165824.0,20.0,D7
cap,48,0.797044759040205,1,52,9,294912,6,8,40,92.0,25165824.0,20.0,D7
cap,48,0.797044759040205,1,52,9,393216,6,8,40,92.0,25165824.0,20.0,D7
cap,48,0.797044759040205,1,52,9,491520,6,8,40,92.0,25165824.0,20.0,D7
cap,48,0.797044759040205,1,52,9,589824,6,8,40,92.0,25165824.0,20.0,D7
cap,48,0.797044759040205,1,52,9,688128,6,8,40,92.0,25165824.0,20.0,D7
cap,48,0.797044759040205,1,52,9,786432,6,8,40,92.0,25165824.0,20.0,D7
cap,25,0.6883767676721226,1,68,9,884736,5,9,44,112.0,31457280.0,25.0,D7
cap,25,0.6883767676721226,1,68,9,983040,5,9,44,112.0,31457280.0,25.0,D7
cap,0,0.995493308434485,2,95,17,65536,6,13,51,146.0,31457280.0,25.0,D7
cap,0,0.995493308434485,2,95,17,98304,6,13,51,146.0,31457280.0,25.0,D7
cap,0,0.995493308434485,2,95,17,196608,6,13,51,146.0,31457280.0,25.0,D7
cap,0,0.995493308434485,2,95,17,262144,6,13,51,146.0,31457280.0,25.0,D7
cap,0,0.995493308434485,2,95,17,294912,6,13,51,146.0,31457280.0,25.0,D7
cap,0,0.995493308434485,2,95,17,393216,6,13,51,146.0,31457280.0,25.0,D7
cap,0,0.995493308434485,2,95,17,491520,6,13,51,146.0,31457280.0,25.0,D7
cap,0,0.9387794390426831,2,58,45,589824,6,7,27,85.0,50331648.0,40.0,D7
cap,0,0.9387794390426831,2,58,45,688128,6,7,27,85.0,50331648.0,40.0,D7
cap,0,0.9387794390426831,2,58,45,786432,6,7,27,85.0,50331648.0,40.0,D7
cap,0,0.85,2,0,5,884736,1,2,20,20.0,62914560.0,50.0,D7
cap,0,0.85,2,0,5,983040,1,2,20,20.0,62914560.0,50.0,D7
cap,353,1.0,3,112,12,65536,5,19,60,172.0,37748736.0,30.0,D7
cap,353,1.0,3,112,12,98304,5,19,60,172.0,37748736.0,30.0,D7
cap,353,1.0,3,112,12,196608,5,19,60,172.0,37748736.0,30.0,D7
cap,353,1.0,3,112,12,262144,5,19,60,172.0,37748736.0,30.0,D7
cap,353,1.0,3,112,12,294912,5,19,60,172.0,37748736.0,30.0,D7
cap,353,1.0,3,112,12,393216,5,19,60,172.0,37748736.0,30.0,D7
cap,0,0.9534539143275857,3,47,22,491520,6,6,24,71.0,47185920.0,37.5,D7
cap,0,0.88,3,0,14,589824,1,3,29,29.0,75497472.0,60.0,D7
cap,0,0.88,3,0,14,688128,1,3,29,29.0,75497472.0,60.0,D7
cap,0,0.88,3,0,14,786432,1,3,29,29.0,75497472.0,60.0,D7
