{'application_name': 'CIC-IOT-2023-32-PCAPS1-f10', 'hypermapper_mode': {'mode': 'client-server'}, 'design_of_experiment': {'doe_type': 'random sampling', 'number_of_samples': 200}, 'output_data_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-CIC-IOT-2023-32-PCAPS1-f10-2024-12-10-15:18:07/output_samples.csv', 'log_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-CIC-IOT-2023-32-PCAPS1-f10-2024-12-10-15:18:07/hypermapper_log.log', 'input_parameters': {'depth': {'parameter_type': 'integer', 'values': [5, 50], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'features_per_partition': {'parameter_type': 'ordinal', 'values': [1], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c1': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c2': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c3': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c4': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c5': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c6': {'parameter_type': 'ordinal', 'values': [0.0, 0.2, 0.4, 0.6, 0.8], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}}, 'optimization_objectives': ['f1_score', 'num_flows'], 'optimization_iterations': 500, 'evaluations_per_optimization_iteration': 10, 'optimization_method': 'bayesian_optimization', 'acquisition_function': 'EI', 'scalarization_method': 'tchebyshev', 'verbose_logging': False, 'profiling': False, 'noise': True, 'profiling_file': 'profiles/profile.csv', 'append_profiles': False, 'number_of_cpus': 0, 'max_number_of_predictions': 1000000, 'time_budget': -1, 'number_of_repetitions': 1, 'models': {'model': 'random_forest', 'number_of_trees': 10, 'max_features': 0.5, 'bootstrap': False, 'min_samples_split': 5}, 'output_image': {'output_image_pdf_file': 'output_pareto.pdf', 'image_xlog': False, 'image_ylog': False}, 'feasible_output': {'name': 'Valid', 'true_value': 'True', 'false_value': 'False', 'enable_feasible_predictor': False, 'enable_feasible_predictor_grid_search_on_recall_and_precision': False, 'feasible_predictor_grid_search_validation_file': '/home/lnardi/spatial-lang/results/apps_classification_test_set/BlackScholes.csv'}, 'timestamp': 'Timestamp', 'run_directory': '.', 'output_pareto_file': 'output_pareto.csv', 'weight_sampling': 'flat', 'bounding_box_limits': [0, 1], 'local_search_starting_points': 10, 'local_search_random_points': 10000, 'local_search_evaluation_limit': -1, 'scalarization_key': 'scalarization', 'local_search_scalarization_weights': [1], 'print_parameter_importance': False, 'normalize_inputs': False, 'epsilon_greedy_threshold': 0.1, 'prior_method': 'pibo', 'prior_beta': -1, 'prior_floor': 1e-06, 'model_posterior_weight': 10, 'model_good_quantile': 0.05, 'prior_estimation_file': 'samples.csv', 'prior_estimation_quantile': 0.1, 'estimate_multivariate_priors': False, 'resume_optimization': False, 'resume_optimization_data': 'output_samples.csv', 'bandwidth_parameter': 0, 'bandwidth_n_factor': 100, 'prior_limit_estimation_points': 10000, 'posterior_computation_lower_limit': 1e-08, 'custom_gaussian_prior_means': [0], 'custom_gaussian_prior_stds': [-1], 'acquisition_function_optimizer': 'local_search', 'evolution_population_size': 50, 'evolution_generations': 150, 'mutation_rate': 1, 'evolution_crossover': False, 'regularize_evolution': False, 'batch_size': 2, 'print_best': 'auto', 'print_posterior_best': False, 'cma_es_sigma': 0.2, 'cma_es_starting_points': 1, 'cma_es_random_points': 10000}
Design of experiment phase, number of new doe samples = 200 .......
Running on client-server mode.
Communication protocol: sending message...
Request 200
depth,features_per_partition,c1,c2,c3,c4,c5,c6
13,1,0.0,0.5,0.75,0.75,0.25,0.2
14,1,0.25,1.0,0.25,1.0,0.0,0.6
47,1,0.25,0.5,0.5,0.5,0.0,0.0
23,1,0.25,0.5,0.75,0.75,0.0,0.4
29,1,0.5,0.0,0.5,0.0,0.5,0.4
49,1,1.0,0.0,0.75,0.25,0.25,0.8
48,1,1.0,1.0,0.0,0.5,0.25,0.6
12,1,0.0,0.0,0.75,0.75,0.75,0.2
6,1,1.0,0.25,0.0,0.75,0.25,0.2
45,1,0.0,0.0,0.0,0.5,1.0,0.4
26,1,1.0,0.75,0.5,1.0,0.25,0.8
22,1,0.0,0.75,1.0,0.0,0.0,0.2
29,1,1.0,0.5,0.75,0.0,0.5,0.6
19,1,0.0,1.0,1.0,0.75,1.0,0.6
38,1,0.0,0.0,0.5,1.0,0.0,0.2
41,1,0.5,0.0,0.75,0.75,0.5,0.2
7,1,0.75,0.25,0.25,0.0,0.5,0.8
10,1,1.0,0.75,1.0,0.25,1.0,0.8
26,1,0.0,0.0,0.5,0.0,0.5,0.0
36,1,0.75,0.5,0.0,1.0,0.0,0.6
39,1,0.25,1.0,1.0,1.0,0.0,0.6
49,1,0.5,0.25,0.75,0.5,0.25,0.0
16,1,1.0,0.25,0.5,1.0,1.0,0.0
14,1,0.25,0.5,0.75,0.75,0.75,0.2
5,1,0.25,0.75,0.25,1.0,0.75,0.8
26,1,0.75,1.0,0.5,0.5,0.75,0.2
21,1,0.75,0.5,1.0,1.0,0.75,0.2
11,1,0.5,1.0,0.5,1.0,0.5,0.0
45,1,0.5,0.25,0.0,0.75,0.25,0.0
14,1,1.0,0.0,0.25,0.0,0.0,0.6
14,1,0.75,0.0,0.0,0.5,0.0,0.6
9,1,0.25,1.0,1.0,1.0,0.25,0.4
36,1,0.5,0.25,0.75,0.25,0.75,0.8
6,1,0.0,0.0,0.25,1.0,0.5,0.2
48,1,0.25,0.5,1.0,0.75,1.0,0.6
21,1,0.0,0.25,0.5,0.25,0.25,0.2
38,1,1.0,0.0,0.0,0.25,0.5,0.0
23,1,0.5,0.5,0.5,1.0,0.0,0.4
48,1,0.0,1.0,0.25,0.25,0.0,0.2
7,1,0.75,0.0,0.5,0.75,1.0,0.8
28,1,0.25,1.0,0.25,0.0,0.25,0.6
46,1,0.75,0.25,0.25,0.0,0.0,0.2
25,1,0.25,1.0,0.0,0.5,0.25,0.4
17,1,1.0,0.75,0.5,0.0,0.25,0.2
42,1,0.25,0.75,0.5,0.0,0.5,0.2
47,1,1.0,0.0,1.0,0.75,0.75,0.2
24,1,0.75,0.75,0.25,0.0,1.0,0.6
10,1,1.0,1.0,0.75,0.0,0.25,0.0
26,1,0.25,0.75,0.5,0.75,1.0,0.2
49,1,0.0,0.5,0.25,0.75,0.0,0.4
38,1,1.0,0.5,0.0,0.0,0.0,0.2
20,1,0.5,0.75,0.25,0.0,0.5,0.8
16,1,0.0,0.75,0.25,1.0,0.25,0.6
15,1,0.5,1.0,0.25,1.0,0.25,0.8
15,1,0.75,0.75,0.25,0.75,0.5,0.2
44,1,0.5,0.0,0.25,0.75,0.0,0.4
11,1,0.75,0.75,1.0,0.5,1.0,0.8
10,1,0.75,0.0,1.0,0.0,0.0,0.8
36,1,0.5,0.0,0.0,0.5,1.0,0.2
29,1,0.0,1.0,1.0,0.0,1.0,0.8
18,1,1.0,0.5,0.75,0.5,1.0,0.0
33,1,0.75,0.25,0.5,0.75,0.25,0.8
35,1,1.0,0.75,1.0,0.75,1.0,0.0
21,1,1.0,0.0,0.5,0.0,0.0,0.8
15,1,1.0,0.5,0.25,1.0,0.25,0.4
44,1,0.0,0.75,0.0,0.25,0.75,0.2
8,1,0.25,0.75,0.0,0.75,0.5,0.6
21,1,0.25,0.5,0.75,1.0,0.5,0.4
9,1,0.0,0.25,0.75,1.0,0.5,0.4
21,1,0.0,0.25,0.25,0.75,0.25,0.0
46,1,0.25,0.75,0.0,1.0,1.0,0.0
31,1,0.75,0.5,0.25,0.75,0.75,0.4
9,1,1.0,0.0,0.75,0.25,0.5,0.0
41,1,0.5,0.75,0.5,0.0,0.5,0.6
15,1,0.75,1.0,0.0,0.75,0.75,0.8
33,1,0.75,1.0,0.75,0.25,0.25,0.8
33,1,0.5,0.25,0.25,0.0,0.25,0.2
12,1,1.0,0.75,0.75,1.0,0.25,0.0
11,1,1.0,0.25,1.0,0.0,0.75,0.8
48,1,0.5,0.75,0.5,0.0,0.75,0.2
31,1,0.75,0.0,0.25,0.0,1.0,0.6
43,1,0.0,0.5,0.5,1.0,1.0,0.2
48,1,0.25,1.0,0.5,1.0,0.5,0.6
8,1,1.0,0.25,0.0,0.5,1.0,0.8
37,1,1.0,0.0,0.75,0.5,0.75,0.4
32,1,0.75,0.5,0.5,0.0,1.0,0.0
34,1,0.0,0.75,0.5,0.5,0.0,0.8
19,1,0.0,0.25,0.5,0.5,0.25,0.2
31,1,0.5,0.25,0.0,0.5,0.5,0.8
6,1,1.0,0.75,0.75,0.0,0.25,0.8
14,1,0.5,1.0,1.0,0.25,0.75,0.8
28,1,1.0,0.5,1.0,0.25,0.25,0.4
22,1,0.75,0.0,1.0,0.0,0.0,0.8
50,1,0.5,0.75,0.25,1.0,0.0,0.8
33,1,1.0,0.5,0.75,0.25,0.0,0.6
29,1,0.0,0.75,0.0,1.0,0.75,0.6
49,1,0.0,0.25,0.0,0.25,0.0,0.0
30,1,0.5,0.0,0.5,0.5,0.25,0.6
38,1,0.5,1.0,0.75,0.25,0.75,0.4
5,1,0.0,0.75,1.0,0.25,1.0,0.2
24,1,1.0,0.0,1.0,0.25,0.0,0.8
9,1,0.0,1.0,1.0,0.25,0.5,0.0
46,1,0.75,0.0,0.5,0.75,0.0,0.4
23,1,0.0,0.75,0.25,0.75,0.25,0.6
20,1,0.5,0.5,0.5,1.0,0.0,0.4
16,1,0.25,0.75,0.75,1.0,0.75,0.2
38,1,0.5,0.75,0.0,1.0,0.75,0.6
36,1,1.0,0.5,1.0,0.25,1.0,0.4
45,1,0.25,0.25,0.0,0.75,0.5,0.8
11,1,0.25,0.5,1.0,0.75,1.0,0.0
21,1,1.0,0.75,0.0,0.75,0.25,0.0
19,1,0.0,0.75,1.0,0.5,1.0,0.6
20,1,0.75,0.0,0.25,1.0,0.75,0.8
41,1,0.75,1.0,0.75,0.25,0.75,0.8
35,1,0.75,0.0,1.0,0.75,0.5,0.2
38,1,0.75,1.0,0.25,0.75,1.0,0.6
46,1,0.0,1.0,0.25,0.0,0.5,0.0
9,1,0.25,1.0,1.0,0.0,0.0,0.0
36,1,0.75,1.0,1.0,0.5,1.0,0.0
27,1,0.0,0.5,0.0,0.0,1.0,0.2
16,1,0.25,0.5,1.0,1.0,0.0,0.6
10,1,0.25,0.25,1.0,0.5,0.75,0.8
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
17,1,0.5,0.5,0.25,0.0,0.5,0.4,-0.15686659441216327,-589824.0
32,1,1.0,0.25,1.0,0.75,0.5,0.0,-0.16830233581526705,-491520.0
8,1,1.0,1.0,0.25,0.5,1.0,0.8,-0.08558168428028609,-786432.0
35,1,1.0,1.0,0.0,0.25,0.0,0.2,-0.20663991621387112,-491520.0
42,1,0.75,0.25,0.25,0.0,0.5,0.6,-0.16345491525477487,-589824.0
11,1,0.75,1.0,0.5,1.0,1.0,0.6,-0.11122935695541808,-786432.0
21,1,0.75,0.75,0.25,0.75,0.0,0.2,-0.15340774727456405,-589824.0
17,1,0.75,0.0,0.25,0.25,1.0,0.4,-0.12689707476370088,-786432.0
8,1,0.5,1.0,1.0,0.25,0.5,0.6,-0.053067243405885305,-786432.0
21,1,0.5,1.0,1.0,0.0,1.0,0.0,-0.16852761483329223,-491520.0
45,1,0.0,0.25,0.75,0.75,0.0,0.8,-0.19528761123308752,-491520.0
44,1,0.25,0.0,0.5,0.75,0.0,0.2,-0.17641128318161464,-491520.0
10,1,0.75,1.0,0.25,1.0,0.75,0.4,-0.08508681976781461,-786432.0
8,1,1.0,1.0,1.0,1.0,0.0,0.0,-0.10672687604795666,-786432.0
26,1,1.0,0.5,0.75,1.0,0.25,0.2,-0.14518947161314794,-589824.0
49,1,0.0,0.5,0.5,0.5,1.0,0.8,-0.17476477258637246,-491520.0
35,1,0.75,0.5,0.5,0.25,0.25,0.4,-0.14731399508746723,-589824.0
27,1,0.5,0.0,1.0,0.75,0.5,0.4,-0.15476680811129398,-589824.0
46,1,0.75,0.25,0.0,0.25,0.0,0.6,-0.19661815732818277,-589824.0
49,1,1.0,0.75,0.25,0.25,0.5,0.6,-0.13840638517396514,-589824.0
39,1,1.0,0.75,0.5,0.25,0.5,0.6,-0.14945814003443258,-589824.0
17,1,0.25,0.75,0.5,0.75,0.25,0.6,-0.10719240741152423,-786432.0
40,1,1.0,0.0,0.25,0.25,0.5,0.0,-0.1963185692015551,-491520.0
50,1,0.0,0.25,1.0,1.0,1.0,0.8,-0.18544060007778754,-491520.0
25,1,0.25,0.25,0.0,0.75,0.25,0.0,-0.19063538830051088,-393216.0
40,1,0.25,0.75,0.25,0.75,0.5,0.8,-0.13484291747250565,-786432.0
50,1,0.5,0.5,0.25,1.0,0.75,0.4,-0.154432762299769,-589824.0
37,1,0.0,0.0,0.75,0.0,0.0,0.4,-0.18328198060018477,-589824.0
7,1,1.0,0.5,0.0,0.0,0.0,0.6,-0.07888392572319163,-786432.0
49,1,1.0,0.0,0.75,0.75,1.0,0.2,-0.18304780358569211,-491520.0
13,1,0.5,1.0,0.5,1.0,0.25,0.2,-0.10016612607601455,-786432.0
49,1,0.0,1.0,0.5,0.5,0.5,0.6,-0.16789071203705197,-589824.0
42,1,1.0,0.0,0.25,0.5,0.25,0.4,-0.17075792374894777,-491520.0
39,1,0.5,0.0,0.75,0.25,0.75,0.8,-0.20437981545221112,-393216.0
17,1,0.75,0.75,1.0,0.5,0.5,0.0,-0.12478552585994995,-589824.0
38,1,0.75,0.5,0.25,0.75,0.5,0.4,-0.14503651104030044,-589824.0
36,1,1.0,0.75,0.25,0.5,0.5,0.4,-0.14135322387960803,-589824.0
42,1,0.5,0.5,0.5,0.25,0.25,0.2,-0.1531270329403879,-491520.0
39,1,0.0,0.5,0.75,0.0,1.0,0.8,-0.19809564902324867,-491520.0
6,1,0.25,0.5,0.0,0.25,0.75,0.4,-0.06456056817363988,-786432.0
7,1,0.75,0.0,0.0,0.0,0.5,0.2,-0.0414935681673818,-786432.0
34,1,1.0,0.25,1.0,0.0,0.25,0.8,-0.16388754327774302,-491520.0
27,1,0.75,0.5,1.0,0.75,1.0,0.2,-0.1493387688040626,-589824.0
21,1,1.0,0.5,0.5,0.75,0.0,0.4,-0.1451480747463695,-589824.0
36,1,0.0,0.0,1.0,0.25,0.5,0.8,-0.18342586213256856,-589824.0
41,1,1.0,1.0,0.5,0.5,0.25,0.4,-0.14906110358535327,-589824.0
7,1,0.0,1.0,1.0,0.25,0.25,0.8,-0.10137178725992255,-786432.0
15,1,0.5,0.75,0.0,0.0,0.5,0.2,-0.13484945804830203,-786432.0
11,1,0.75,0.0,1.0,1.0,1.0,0.2,-0.09582686982754227,-786432.0
27,1,0.75,0.5,0.75,0.75,0.25,0.8,-0.14632162742965504,-589824.0
21,1,1.0,0.75,0.25,0.5,0.25,0.6,-0.13554294074126821,-589824.0
26,1,0.0,0.0,0.0,1.0,0.5,0.6,-0.18679417614338584,-589824.0
26,1,1.0,0.0,0.0,0.5,0.75,0.4,-0.2299650368777522,-589824.0
32,1,0.0,0.5,0.75,0.75,1.0,0.0,-0.2026217340890863,-491520.0
10,1,0.0,0.75,0.5,0.75,0.25,0.2,-0.10990428541411883,-786432.0
46,1,0.75,1.0,1.0,1.0,0.0,0.2,-0.18981259469456113,-491520.0
20,1,0.5,0.5,0.5,1.0,0.5,0.6,-0.13419406884616414,-589824.0
39,1,0.25,0.25,0.75,0.5,0.75,0.4,-0.13210513889936357,-786432.0
20,1,0.75,0.25,0.5,0.25,0.0,0.8,-0.1394233004781698,-589824.0
45,1,0.0,1.0,0.25,1.0,0.5,0.4,-0.16991292857909956,-491520.0
39,1,0.75,0.75,1.0,0.5,0.25,0.4,-0.13920365519016,-589824.0
47,1,0.0,0.25,0.25,0.0,0.5,0.2,-0.19809564902324867,-491520.0
27,1,0.5,0.75,0.25,0.5,1.0,0.4,-0.1498585145003204,-589824.0
14,1,0.25,0.5,0.75,0.25,0.25,0.4,-0.08579561630606156,-786432.0
36,1,0.5,0.0,0.5,1.0,0.5,0.4,-0.1918882502538197,-589824.0
49,1,0.25,0.25,0.5,0.75,0.5,0.8,-0.1697257270635621,-589824.0
39,1,1.0,1.0,0.75,0.0,0.0,0.8,-0.2007814176635692,-491520.0
42,1,0.25,0.5,0.0,0.25,1.0,0.0,-0.18177916889121248,-491520.0
5,1,1.0,0.5,0.0,0.25,0.75,0.8,-0.0777393775202803,-786432.0
10,1,0.75,0.0,0.75,0.0,0.25,0.8,-0.08741190901509471,-786432.0
12,1,0.0,0.5,0.5,0.25,0.5,0.4,-0.14997330330269767,-786432.0
17,1,0.0,0.0,1.0,0.75,0.5,0.2,-0.20698503040090468,-589824.0
48,1,0.25,1.0,0.75,0.75,0.5,0.8,-0.1877314430240312,-491520.0
18,1,0.0,0.0,0.25,0.25,0.5,0.4,-0.1836503085328785,-589824.0
33,1,0.25,0.0,0.75,0.0,0.5,0.0,-0.16083585772537562,-393216.0
5,1,0.5,0.5,0.0,0.25,1.0,0.6,-0.0777393775202803,-786432.0
33,1,0.0,0.75,0.25,0.5,0.75,0.2,-0.1835059493372589,-589824.0
38,1,1.0,0.0,0.25,0.0,0.5,0.2,-0.20133733171087748,-491520.0
13,1,0.0,0.5,0.75,0.75,0.25,0.2,-0.12279785834091211,-786432.0
14,1,0.25,1.0,0.25,1.0,0.0,0.6,-0.10841005933423116,-786432.0
47,1,0.25,0.5,0.5,0.5,0.0,0.0,-0.1878158046294075,-491520.0
23,1,0.25,0.5,0.75,0.75,0.0,0.4,-0.14522795733566843,-589824.0
29,1,0.5,0.0,0.5,0.0,0.5,0.4,-0.20466672235228525,-491520.0
49,1,1.0,0.0,0.75,0.25,0.25,0.8,-0.18304780358569211,-491520.0
48,1,1.0,1.0,0.0,0.5,0.25,0.6,-0.1839741244907645,-491520.0
12,1,0.0,0.0,0.75,0.75,0.75,0.2,-0.1445903807780517,-786432.0
6,1,1.0,0.25,0.0,0.75,0.25,0.2,-0.0937403774554537,-786432.0
45,1,0.0,0.0,0.0,0.5,1.0,0.4,-0.18410170530126208,-589824.0
26,1,1.0,0.75,0.5,1.0,0.25,0.8,-0.15104601768923132,-589824.0
22,1,0.0,0.75,1.0,0.0,0.0,0.2,-0.20449379445925636,-491520.0
