{'application_name': 'CIC-IOT-2023-PCAPS1-f10', 'hypermapper_mode': {'mode': 'client-server'}, 'design_of_experiment': {'doe_type': 'random sampling', 'number_of_samples': 200}, 'output_data_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-CIC-IOT-2023-PCAPS1-f10-2024-12-10-22:51:48/output_samples.csv', 'log_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-CIC-IOT-2023-PCAPS1-f10-2024-12-10-22:51:48/hypermapper_log.log', 'input_parameters': {'depth': {'parameter_type': 'integer', 'values': [5, 9], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'features_per_partition': {'parameter_type': 'ordinal', 'values': [2, 3, 4], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c1': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c2': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c3': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c4': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c5': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c6': {'parameter_type': 'ordinal', 'values': [0.0, 0.2, 0.4, 0.6, 0.8], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}}, 'optimization_objectives': ['f1_score', 'num_flows'], 'optimization_iterations': 500, 'evaluations_per_optimization_iteration': 10, 'optimization_method': 'bayesian_optimization', 'acquisition_function': 'EI', 'scalarization_method': 'tchebyshev', 'verbose_logging': False, 'profiling': False, 'noise': True, 'profiling_file': 'profiles/profile.csv', 'append_profiles': False, 'number_of_cpus': 0, 'max_number_of_predictions': 1000000, 'time_budget': -1, 'number_of_repetitions': 1, 'models': {'model': 'random_forest', 'number_of_trees': 10, 'max_features': 0.5, 'bootstrap': False, 'min_samples_split': 5}, 'output_image': {'output_image_pdf_file': 'output_pareto.pdf', 'image_xlog': False, 'image_ylog': False}, 'feasible_output': {'name': 'Valid', 'true_value': 'True', 'false_value': 'False', 'enable_feasible_predictor': False, 'enable_feasible_predictor_grid_search_on_recall_and_precision': False, 'feasible_predictor_grid_search_validation_file': '/home/lnardi/spatial-lang/results/apps_classification_test_set/BlackScholes.csv'}, 'timestamp': 'Timestamp', 'run_directory': '.', 'output_pareto_file': 'output_pareto.csv', 'weight_sampling': 'flat', 'bounding_box_limits': [0, 1], 'local_search_starting_points': 10, 'local_search_random_points': 10000, 'local_search_evaluation_limit': -1, 'scalarization_key': 'scalarization', 'local_search_scalarization_weights': [1], 'print_parameter_importance': False, 'normalize_inputs': False, 'epsilon_greedy_threshold': 0.1, 'prior_method': 'pibo', 'prior_beta': -1, 'prior_floor': 1e-06, 'model_posterior_weight': 10, 'model_good_quantile': 0.05, 'prior_estimation_file': 'samples.csv', 'prior_estimation_quantile': 0.1, 'estimate_multivariate_priors': False, 'resume_optimization': False, 'resume_optimization_data': 'output_samples.csv', 'bandwidth_parameter': 0, 'bandwidth_n_factor': 100, 'prior_limit_estimation_points': 10000, 'posterior_computation_lower_limit': 1e-08, 'custom_gaussian_prior_means': [0], 'custom_gaussian_prior_stds': [-1], 'acquisition_function_optimizer': 'local_search', 'evolution_population_size': 50, 'evolution_generations': 150, 'mutation_rate': 1, 'evolution_crossover': False, 'regularize_evolution': False, 'batch_size': 2, 'print_best': 'auto', 'print_posterior_best': False, 'cma_es_sigma': 0.2, 'cma_es_starting_points': 1, 'cma_es_random_points': 10000}
Design of experiment phase, number of new doe samples = 200 .......
Running on client-server mode.
Communication protocol: sending message...
Request 200
depth,features_per_partition,c1,c2,c3,c4,c5,c6
9,4,0.25,0.25,0.0,0.25,0.0,0.0
8,3,1.0,1.0,0.5,0.25,0.0,0.0
5,2,0.5,0.5,1.0,1.0,0.5,0.8
7,2,0.5,0.75,0.25,0.5,0.5,0.0
9,2,0.0,0.25,0.75,0.25,0.5,0.6
7,2,0.75,0.75,1.0,0.0,1.0,0.4
9,3,0.0,0.0,0.25,0.75,0.0,0.8
8,2,0.0,0.25,0.5,1.0,0.75,0.8
8,3,0.75,0.75,1.0,0.5,0.25,0.0
8,3,0.0,0.0,0.75,0.75,0.0,0.6
9,3,0.0,0.0,0.75,0.75,0.25,0.4
8,2,0.5,0.0,1.0,0.0,0.5,0.2
8,3,0.0,0.25,0.25,0.0,0.0,0.8
8,3,0.75,0.5,0.5,0.5,0.75,0.8
5,4,0.75,0.25,0.0,0.0,0.5,0.6
9,4,0.0,0.5,0.25,0.0,0.5,0.8
6,3,0.5,0.25,0.0,0.0,0.25,0.0
6,4,0.25,0.0,0.0,0.25,1.0,0.0
9,3,0.25,0.5,0.75,1.0,0.0,0.8
8,2,0.5,0.75,0.75,0.5,0.0,0.4
8,2,0.75,1.0,0.75,0.5,0.0,0.0
9,4,0.75,0.25,0.75,0.75,0.25,0.4
8,4,1.0,1.0,1.0,0.25,1.0,0.2
5,4,0.25,0.0,0.75,0.5,0.75,0.8
8,3,0.0,0.25,0.5,0.0,0.0,0.2
8,4,0.75,0.0,1.0,0.0,0.5,0.6
7,2,0.75,0.5,0.0,0.25,0.0,0.8
7,3,0.75,0.5,0.25,1.0,0.5,0.6
6,4,0.25,0.5,0.5,0.25,0.0,0.6
9,4,0.75,1.0,1.0,0.0,0.0,0.8
8,2,0.75,0.75,0.5,0.5,0.0,0.8
5,3,1.0,1.0,0.0,0.5,0.0,0.0
6,2,1.0,0.5,0.5,0.0,0.25,0.4
6,2,0.5,0.0,0.25,1.0,0.25,0.8
8,4,1.0,0.5,0.0,0.0,1.0,0.8
7,2,1.0,0.75,0.25,0.75,0.75,0.8
5,3,1.0,0.75,1.0,0.5,0.0,0.4
6,2,1.0,0.75,1.0,0.0,0.5,0.2
5,2,0.0,0.5,0.75,0.5,0.25,0.0
9,4,0.25,0.5,0.75,0.5,0.75,0.4
6,3,0.75,0.5,0.0,0.75,1.0,0.8
7,4,0.0,0.5,0.75,0.5,0.75,0.2
7,4,1.0,0.5,0.25,0.75,0.5,0.2
7,4,1.0,0.0,0.0,0.5,1.0,0.8
8,3,0.0,1.0,0.0,0.5,1.0,0.0
5,4,0.0,0.5,0.5,1.0,0.75,0.2
7,2,1.0,0.75,1.0,0.5,0.75,0.0
5,4,0.25,0.5,0.0,0.0,0.25,0.8
5,2,1.0,0.25,0.5,0.5,0.75,0.4
5,4,0.25,1.0,0.5,1.0,0.5,0.2
8,4,1.0,0.0,0.75,1.0,0.75,0.8
7,4,1.0,0.5,0.0,0.25,0.75,0.8
6,4,1.0,0.0,0.75,0.25,1.0,0.2
7,2,1.0,1.0,0.25,0.25,0.0,0.8
7,4,1.0,0.0,0.75,0.25,0.5,0.4
6,2,0.5,0.0,0.0,0.5,1.0,0.4
9,2,1.0,0.5,0.75,0.25,0.0,0.4
5,3,0.75,0.0,1.0,1.0,1.0,0.8
9,3,0.5,1.0,1.0,0.0,1.0,0.6
9,2,0.5,0.0,0.75,0.0,0.25,0.0
7,3,0.0,0.75,0.75,1.0,0.25,0.6
6,2,0.25,0.25,0.0,1.0,0.25,0.8
6,4,0.5,0.25,0.25,0.25,0.75,0.2
8,3,0.25,0.5,0.5,1.0,0.75,0.2
8,3,0.25,1.0,0.25,0.0,0.75,0.4
9,2,1.0,0.25,1.0,0.25,0.5,0.2
6,3,0.25,0.25,0.25,0.5,0.5,0.6
5,2,1.0,0.25,1.0,0.0,0.5,0.4
9,2,1.0,0.5,1.0,0.75,0.75,0.2
7,3,0.0,0.5,0.75,1.0,0.0,0.0
7,2,0.0,0.25,0.0,0.25,0.0,0.4
8,2,0.25,0.0,1.0,0.0,1.0,0.2
9,2,0.0,0.25,0.25,0.5,1.0,0.0
5,4,0.5,0.75,0.25,0.25,0.5,0.6
5,2,1.0,0.5,0.25,0.0,1.0,0.6
6,2,1.0,1.0,1.0,1.0,0.5,0.4
8,4,0.5,0.25,0.75,1.0,1.0,0.0
9,2,0.75,0.75,0.5,0.25,0.0,0.2
9,4,0.0,0.0,0.0,0.75,0.5,0.2
9,2,0.25,0.0,0.75,0.25,1.0,0.0
7,3,0.25,0.0,0.0,0.75,1.0,0.2
7,3,0.75,0.0,0.25,0.5,0.75,0.6
6,2,0.25,1.0,0.25,0.5,0.0,0.4
8,3,0.0,0.25,0.5,0.25,1.0,0.2
5,4,0.75,0.5,0.5,0.25,0.25,0.8
6,4,0.5,0.0,0.25,0.0,0.25,0.2
7,4,0.25,0.0,0.75,0.75,0.75,0.2
9,4,0.25,0.25,1.0,0.25,0.5,0.0
6,3,0.0,1.0,0.75,0.0,0.5,0.2
6,3,0.75,0.25,1.0,0.25,0.0,0.0
9,4,0.0,0.0,0.0,1.0,0.0,0.4
5,3,0.5,0.0,0.75,1.0,0.25,0.0
6,3,0.0,1.0,0.5,0.5,0.75,0.6
5,4,0.25,0.25,1.0,0.25,0.75,0.0
6,3,0.0,0.5,1.0,0.25,0.75,0.2
5,3,0.25,0.5,1.0,1.0,1.0,0.8
7,4,0.5,0.25,0.5,0.0,0.5,0.8
5,4,0.5,1.0,0.5,0.0,0.75,0.2
5,4,1.0,0.75,0.5,1.0,0.0,0.4
5,2,1.0,0.0,0.0,1.0,0.0,0.2
6,2,0.75,1.0,1.0,0.75,1.0,0.2
8,2,0.25,0.25,0.5,0.5,0.0,0.0
6,4,0.75,1.0,0.75,0.25,0.5,0.4
9,2,0.25,0.5,0.25,0.0,0.25,0.8
5,3,0.25,0.75,0.25,0.25,0.25,0.2
8,3,1.0,0.75,1.0,0.0,1.0,0.2
6,2,0.0,0.5,0.75,0.25,0.25,0.8
7,2,1.0,0.75,0.25,1.0,0.25,0.2
5,3,0.75,0.0,1.0,0.5,0.75,0.2
7,4,0.0,0.5,1.0,0.75,0.25,0.0
7,3,0.75,0.0,0.75,0.75,0.75,0.0
5,3,1.0,0.75,0.0,1.0,1.0,0.6
6,4,1.0,0.0,0.25,0.5,1.0,0.4
8,3,0.25,0.5,0.25,0.25,0.5,0.0
7,3,0.0,0.0,1.0,0.0,0.0,0.4
6,3,1.0,1.0,0.25,0.25,0.5,0.6
9,3,0.5,0.0,1.0,0.25,0.5,0.2
6,3,1.0,0.5,0.25,0.0,0.0,0.6
6,3,0.0,0.5,1.0,0.0,0.25,0.0
6,4,0.25,1.0,0.0,0.5,0.5,0.0
9,4,0.75,0.25,0.0,1.0,0.5,0.6
6,4,0.5,0.75,0.0,0.25,1.0,0.2
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
9,2,1.0,0.75,0.25,0.25,1.0,0.6,-0.46221741814423467,-491520.0
7,3,0.5,0.25,0.25,0.75,1.0,0.4,-0.4258227304470828,-393216.0
6,4,0.75,0.5,0.5,0.5,0.0,0.0,-0.5613946375175343,-294912.0
8,2,1.0,0.75,0.25,0.75,0.75,0.6,-0.42877404028115773,-491520.0
6,3,0.25,0.0,1.0,0.0,1.0,0.0,-0.4985086790164308,-393216.0
9,2,0.5,0.25,0.75,1.0,0.25,0.4,-0.48452970998194844,-491520.0
9,2,0.0,0.5,0.75,0.75,1.0,0.2,-0.6007335454569831,-491520.0
7,3,0.0,0.5,1.0,0.25,0.25,0.8,-0.5173273928218565,-393216.0
5,3,1.0,0.5,0.75,0.75,0.0,0.6,-0.46933776497914115,-393216.0
9,3,0.0,1.0,0.75,0.5,0.75,0.8,-0.5816823961249928,-393216.0
9,2,0.75,0.75,1.0,0.0,0.75,0.0,-0.5693114587580269,-491520.0
7,2,0.5,0.75,0.25,0.75,0.75,0.0,-0.5537081791817897,-491520.0
7,3,0.75,1.0,0.5,1.0,0.5,0.8,-0.6040308676725548,-393216.0
8,2,0.75,1.0,0.5,1.0,1.0,0.4,-0.42877404028115773,-491520.0
6,4,0.0,0.0,0.75,0.25,0.75,0.8,-0.4086771404424894,-294912.0
5,3,0.0,0.25,0.5,0.75,0.0,0.6,-0.4497575222399416,-393216.0
6,2,1.0,0.5,0.25,0.75,0.5,0.6,-0.36379538241184417,-491520.0
9,3,0.5,0.25,0.5,0.5,0.75,0.0,-0.44787719798840825,-393216.0
8,2,0.5,0.5,0.25,0.5,0.0,0.4,-0.43416208418775726,-491520.0
6,4,1.0,0.0,0.75,1.0,0.25,0.2,-0.3888198438391067,-294912.0
5,4,0.5,0.5,0.25,0.75,0.25,0.8,-0.47613265197381777,-294912.0
9,2,0.0,1.0,0.75,0.75,0.5,0.4,-0.46298561162678564,-491520.0
8,4,0.75,1.0,0.25,0.5,0.5,0.6,-0.3888501559603511,-294912.0
7,2,0.75,0.0,0.25,0.25,0.25,0.4,-0.4832523912410368,-491520.0
6,3,0.5,0.0,0.5,0.75,0.75,0.4,-0.47871335024992956,-393216.0
6,3,0.75,1.0,0.0,0.5,0.75,0.2,-0.47871335024992956,-393216.0
8,2,0.0,0.0,0.25,0.5,0.5,0.2,-0.4775734891249286,-491520.0
9,4,0.25,0.5,0.75,0.25,0.5,0.4,-0.4739703617890009,-294912.0
5,4,0.25,1.0,1.0,0.25,1.0,0.0,-0.46933776497914115,-294912.0
8,4,0.25,1.0,0.75,0.5,0.5,0.6,-0.4508720064990889,-294912.0
5,4,0.25,0.25,0.0,0.5,0.25,0.2,-0.46933776497914115,-294912.0
9,4,1.0,0.0,0.25,1.0,1.0,0.0,-0.6251909183280869,-294912.0
9,2,0.0,0.5,0.0,1.0,0.0,0.8,-0.5091525503788644,-491520.0
5,4,0.75,0.5,1.0,0.5,0.75,0.8,-0.46933776497914115,-294912.0
8,3,0.75,0.25,0.5,0.75,0.5,0.4,-0.5482506957163316,-393216.0
8,2,0.5,0.5,0.25,0.75,0.25,0.8,-0.513668645846609,-491520.0
5,3,0.0,0.25,0.75,0.5,0.25,0.4,-0.4497575222399416,-393216.0
5,3,0.5,0.5,0.5,0.0,0.75,0.8,-0.46933776497914115,-393216.0
9,3,0.5,0.25,0.5,0.0,0.5,0.0,-0.5765222311510507,-393216.0
5,3,0.5,0.5,0.0,0.75,0.5,0.0,-0.5041485701920898,-393216.0
6,4,0.5,0.0,0.25,0.25,0.0,0.8,-0.47871335024992956,-294912.0
7,4,1.0,0.25,1.0,0.5,1.0,0.2,-0.5165433969729284,-294912.0
5,4,0.75,0.0,0.5,1.0,0.25,0.0,-0.5005307552405736,-294912.0
8,2,0.0,0.0,0.0,0.5,1.0,0.6,-0.6389921113937906,-491520.0
6,3,0.5,0.75,0.25,0.25,0.0,0.8,-0.41489443890567396,-393216.0
7,3,0.0,0.25,0.25,0.25,0.5,0.4,-0.4343742387904213,-393216.0
5,4,0.5,0.0,1.0,0.75,0.25,0.2,-0.5005307552405736,-294912.0
6,4,0.0,0.75,0.75,0.25,1.0,0.6,-0.4007622259788979,-294912.0
7,3,0.25,0.5,0.25,0.75,0.0,0.6,-0.4258227304470828,-393216.0
9,2,0.25,1.0,0.0,0.75,1.0,0.4,-0.5582656876167849,-491520.0
6,4,0.5,0.0,0.75,0.0,1.0,0.8,-0.3508974771242829,-294912.0
8,2,0.5,1.0,1.0,0.0,0.25,0.2,-0.5334921111715396,-491520.0
8,3,0.25,0.75,0.75,0.75,0.5,0.4,-0.5043438685250409,-393216.0
6,4,0.25,0.75,0.5,0.0,0.25,0.8,-0.5325151216346136,-294912.0
5,2,0.5,0.25,1.0,0.75,0.0,0.2,-0.46933776497914115,-491520.0
5,4,0.25,1.0,0.25,0.25,1.0,0.2,-0.46933776497914115,-294912.0
6,4,0.5,0.25,0.5,0.0,0.75,0.6,-0.5325151216346136,-294912.0
8,4,0.5,0.25,0.75,1.0,0.25,0.0,-0.5459818121509018,-294912.0
5,3,0.5,0.0,0.25,0.5,0.5,0.0,-0.46933776497914115,-393216.0
7,2,0.0,0.5,0.25,1.0,0.25,0.4,-0.4865126617026769,-491520.0
7,4,0.25,0.25,0.5,0.0,0.5,0.4,-0.4883544278923053,-294912.0
7,4,0.75,0.0,0.0,0.75,0.75,0.8,-0.5922551327033515,-294912.0
5,4,0.0,0.25,0.0,0.25,0.25,0.4,-0.44495898888819835,-294912.0
8,2,0.0,0.75,0.25,0.0,0.25,0.0,-0.5294720856959241,-491520.0
9,3,1.0,1.0,1.0,0.75,0.25,0.0,-0.5688443184006993,-393216.0
9,4,0.25,0.0,0.5,0.5,0.25,0.0,-0.5726378662798186,-294912.0
9,2,0.0,0.75,0.5,0.5,0.0,0.0,-0.498333331068917,-491520.0
6,2,0.25,1.0,1.0,0.25,0.5,0.4,-0.4313753401759277,-491520.0
6,2,0.25,0.0,1.0,1.0,0.75,0.8,-0.5843231839409657,-491520.0
5,3,0.75,0.5,1.0,1.0,0.5,0.4,-0.46933776497914115,-393216.0
9,4,0.5,0.0,0.75,0.25,0.25,0.4,-0.469429165788997,-294912.0
5,3,0.5,0.5,0.0,1.0,0.5,0.8,-0.5041485701920898,-393216.0
7,4,0.25,0.5,0.25,0.75,0.75,0.0,-0.4261819173930101,-294912.0
5,3,0.25,0.75,0.5,0.5,0.25,0.0,-0.46933776497914115,-393216.0
6,3,1.0,0.75,0.75,0.5,1.0,0.0,-0.4007622259788979,-393216.0
5,4,0.0,0.5,0.0,1.0,1.0,0.2,-0.26250342847036856,-294912.0
7,4,1.0,0.0,1.0,0.5,0.75,0.4,-0.5165433969729284,-294912.0
6,2,0.25,1.0,0.75,0.5,0.25,0.4,-0.4313753401759277,-491520.0
9,4,0.25,0.25,0.0,0.25,0.0,0.0,-0.6600971595498313,-294912.0
8,3,1.0,1.0,0.5,0.25,0.0,0.0,-0.5827766342303348,-393216.0
5,2,0.5,0.5,1.0,1.0,0.5,0.8,-0.46933776497914115,-491520.0
7,2,0.5,0.75,0.25,0.5,0.5,0.0,-0.5537081791817897,-491520.0
9,2,0.0,0.25,0.75,0.25,0.5,0.6,-0.5162458994154902,-491520.0
7,2,0.75,0.75,1.0,0.0,1.0,0.4,-0.39957327731468617,-491520.0
9,3,0.0,0.0,0.25,0.75,0.0,0.8,-0.6365842361004319,-393216.0
8,2,0.0,0.25,0.5,1.0,0.75,0.8,-0.6022169518674545,-491520.0
8,3,0.75,0.75,1.0,0.5,0.25,0.0,-0.5628119369217005,-393216.0
8,3,0.0,0.0,0.75,0.75,0.0,0.6,-0.5962134853992677,-393216.0
9,3,0.0,0.0,0.75,0.75,0.25,0.4,-0.5955458891767823,-393216.0
8,2,0.5,0.0,1.0,0.0,0.5,0.2,-0.6362567556987129,-491520.0
