optimizer,datasetfetch,training,rangematches,tofinomodel
4.129843734528936,20.64921867264468,82.59687469057872,8.259687469057871,8.259687469057871
1.4048536421057694,7.024268210528847,28.097072842115388,2.8097072842115387,2.8097072842115387
3.2580998536434223,16.29049926821711,65.16199707286845,6.5161997072868445,6.5161997072868445
2.0287725370534244,10.143862685267122,40.57545074106849,4.057545074106849,4.057545074106849
1.8376804734276941,9.18840236713847,36.75360946855388,3.6753609468553883,3.6753609468553883
4.382782213098821,21.913911065494105,87.65564426197642,8.765564426197642,8.765564426197642
4.759942932251159,23.79971466125579,95.19885864502317,9.519885864502317,9.519885864502317
8.930473118418927,44.65236559209464,178.60946236837856,17.860946236837854,17.860946236837854
3.3238378251033716,16.619189125516858,66.47675650206743,6.647675650206743,6.647675650206743
4.040816934417624,20.20408467208812,80.81633868835247,8.081633868835247,8.081633868835247
2.452458582424108,12.26229291212054,49.04917164848216,4.904917164848216,4.904917164848216
6.023672164361864,30.11836082180932,120.47344328723727,12.047344328723728,12.047344328723728
9.328106987208324,46.64053493604162,186.56213974416647,18.656213974416648,18.656213974416648
8.52451896654176,42.6225948327088,170.4903793308352,17.04903793308352,17.04903793308352
9.511115589426108,47.555577947130544,190.22231178852218,19.022231178852216,19.022231178852216
2.3076686795507406,11.538343397753703,46.15337359101481,4.615337359101481,4.615337359101481
6.891675588780371,34.45837794390186,137.83351177560743,13.783351177560743,13.783351177560743
1.0541129545166221,5.270564772583111,21.082259090332442,2.1082259090332442,2.1082259090332442
7.270045248250921,36.3502262412546,145.4009049650184,14.540090496501842,14.540090496501842
5.172246168972049,25.861230844860245,103.44492337944098,10.344492337944098,10.344492337944098
6.722219099872713,33.611095499363564,134.44438199745426,13.444438199745425,13.444438199745425
3.254153924475279,16.270769622376395,65.08307848950558,6.508307848950558,6.508307848950558
3.2137212582412262,16.06860629120613,64.27442516482452,6.4274425164824525,6.4274425164824525
7.015952604603855,35.079763023019275,140.3190520920771,14.03190520920771,14.03190520920771
2.5671346244076205,12.835673122038102,51.34269248815241,5.134269248815241,5.134269248815241
7.137158493100598,35.68579246550299,142.74316986201197,14.274316986201196,14.274316986201196
2.8646773405933486,14.323386702966744,57.293546811866975,5.729354681186697,5.729354681186697
2.9898935020487127,14.949467510243563,59.79787004097425,5.9797870040974255,5.9797870040974255
8.83461736676008,44.1730868338004,176.6923473352016,17.66923473352016,17.66923473352016
4.25714053489293,21.28570267446465,85.1428106978586,8.51428106978586,8.51428106978586
5.218807337656773,26.094036688283865,104.37614675313546,10.437614675313545,10.437614675313545
6.829305321875852,34.14652660937926,136.58610643751703,13.658610643751704,13.658610643751704
7.2314894376586984,36.15744718829349,144.62978875317395,14.462978875317397,14.462978875317397
4.817278088918599,24.086390444592993,96.34556177837197,9.634556177837197,9.634556177837197
9.860058479102054,49.30029239551027,197.20116958204108,19.72011695820411,19.72011695820411
8.98814111796225,44.94070558981125,179.762822359245,17.9762822359245,17.9762822359245
1.2935561322003992,6.467780661001996,25.871122644007983,2.5871122644007984,2.5871122644007984
7.726923051879908,38.63461525939954,154.53846103759815,15.453846103759815,15.453846103759815
6.562713208935665,32.813566044678325,131.2542641787133,13.12542641787133,13.12542641787133
3.1487225338687885,15.743612669343943,62.97445067737577,6.297445067737577,6.297445067737577
8.609247106235763,43.046235531178816,172.18494212471526,17.218494212471526,17.218494212471526
2.439391091959728,12.19695545979864,48.78782183919456,4.878782183919456,4.878782183919456
3.515706936845832,17.578534684229158,70.31413873691663,7.031413873691664,7.031413873691664
4.773377674936376,23.86688837468188,95.46755349872753,9.546755349872752,9.546755349872752
4.982038053917182,24.91019026958591,99.64076107834364,9.964076107834364,9.964076107834364
8.119637110750267,40.598185553751335,162.39274221500534,16.239274221500533,16.239274221500533
4.808714376833004,24.04357188416502,96.17428753666007,9.617428753666008,9.617428753666008
9.553203788309613,47.76601894154807,191.06407576619227,19.106407576619226,19.106407576619226
3.119003078423886,15.595015392119429,62.380061568477714,6.238006156847772,6.238006156847772
5.685099255322565,28.425496276612826,113.7019851064513,11.37019851064513,11.37019851064513
3.2258090307220146,16.129045153610072,64.51618061444029,6.451618061444029,6.451618061444029
1.7623287553124882,8.811643776562441,35.246575106249765,3.5246575106249765,3.5246575106249765
2.022457536482061,10.112287682410306,40.449150729641225,4.044915072964122,4.044915072964122
5.14473226898552,25.723661344927603,102.89464537971041,10.28946453797104,10.28946453797104
7.843711394870131,39.218556974350655,156.87422789740262,15.687422789740262,15.687422789740262
8.752100870696491,43.76050435348246,175.04201741392984,17.504201741392983,17.504201741392983
2.22632541554822,11.1316270777411,44.5265083109644,4.45265083109644,4.45265083109644
9.852777073784459,49.263885368922296,197.05554147568918,19.705554147568918,19.705554147568918
5.462480211244587,27.31240105622294,109.24960422489175,10.924960422489175,10.924960422489175
4.966988453424468,24.834942267122344,99.33976906848937,9.933976906848937,9.933976906848937
5.87785597102843,29.389279855142153,117.55711942056861,11.75571194205686,11.75571194205686
4.74115325037441,23.70576625187205,94.8230650074882,9.48230650074882,9.48230650074882
6.335562956170464,31.67781478085232,126.71125912340928,12.671125912340928,12.671125912340928
3.835797332440908,19.17898666220454,76.71594664881816,7.671594664881816,7.671594664881816
4.514993413088804,22.574967065444017,90.29986826177607,9.029986826177607,9.029986826177607
2.1019278463746076,10.509639231873038,42.03855692749215,4.203855692749215,4.203855692749215
