optimizer,datasetfetch,training,rangematches,tofinomodel
1.513870187572171,7.569350937860855,30.27740375144342,3.027740375144342,3.027740375144342
4.82255838391791,24.112791919589547,96.45116767835819,9.64511676783582,9.64511676783582
8.967753298693967,44.838766493469834,179.35506597387933,17.935506597387935,17.935506597387935
8.52899088364169,42.64495441820845,170.5798176728338,17.05798176728338,17.05798176728338
7.64186654421585,38.20933272107925,152.837330884317,15.2837330884317,15.2837330884317
2.1169030021633968,10.584515010816984,42.33806004326794,4.2338060043267935,4.2338060043267935
3.947429868273512,19.73714934136756,78.94859736547023,7.894859736547024,7.894859736547024
8.67510761472714,43.3755380736357,173.5021522945428,17.35021522945428,17.35021522945428
9.10946511685493,45.547325584274645,182.18930233709858,18.21893023370986,18.21893023370986
7.364994339854358,36.82497169927179,147.29988679708717,14.729988679708717,14.729988679708717
5.248712755330798,26.243563776653993,104.97425510661597,10.497425510661596,10.497425510661596
5.34537349919433,26.72686749597165,106.9074699838866,10.69074699838866,10.69074699838866
7.718901982963028,38.59450991481514,154.37803965926057,15.437803965926056,15.437803965926056
7.303281839735768,36.51640919867884,146.06563679471537,14.606563679471536,14.606563679471536
8.669477501111146,43.34738750555573,173.38955002222292,17.338955002222292,17.338955002222292
4.475490012041463,22.377450060207313,89.50980024082925,8.950980024082925,8.950980024082925
5.003209342286759,25.016046711433795,100.06418684573518,10.006418684573518,10.006418684573518
9.016875185628848,45.08437592814424,180.33750371257696,18.033750371257696,18.033750371257696
4.996954355866034,24.98477177933017,99.93908711732068,9.993908711732068,9.993908711732068
4.175749243357427,20.878746216787135,83.51498486714854,8.351498486714855,8.351498486714855
8.539904169163083,42.699520845815414,170.79808338326166,17.079808338326167,17.079808338326167
8.681700761715163,43.408503808575816,173.63401523430326,17.363401523430326,17.363401523430326
3.5296634138292737,17.64831706914637,70.59326827658548,7.0593268276585475,7.0593268276585475
7.0779018499718,35.389509249859,141.558036999436,14.1558036999436,14.1558036999436
7.612211149802016,38.06105574901008,152.24422299604032,15.224422299604033,15.224422299604033
5.336146924983884,26.680734624919424,106.7229384996777,10.672293849967769,10.672293849967769
7.768312523545529,38.84156261772765,155.3662504709106,15.536625047091057,15.536625047091057
6.213703824286066,31.068519121430327,124.27407648572131,12.427407648572132,12.427407648572132
5.827259575023659,29.136297875118295,116.54519150047318,11.654519150047317,11.654519150047317
2.411852216121332,12.05926108060666,48.23704432242664,4.823704432242664,4.823704432242664
6.53193969189718,32.6596984594859,130.6387938379436,13.06387938379436,13.06387938379436
1.8817724161998144,9.408862080999072,37.635448323996286,3.763544832399629,3.763544832399629
8.618876521327996,43.09438260663998,172.37753042655993,17.237753042655992,17.237753042655992
2.840987834361349,14.204939171806746,56.819756687226985,5.681975668722698,5.681975668722698
2.992669079618482,14.96334539809241,59.85338159236964,5.985338159236964,5.985338159236964
3.8210257796198848,19.105128898099423,76.42051559239769,7.6420515592397695,7.6420515592397695
1.4602162286043887,7.3010811430219436,29.204324572087774,2.9204324572087774,2.9204324572087774
3.4484569833329,17.242284916664502,68.96913966665801,6.8969139666658,6.8969139666658
5.870672029762421,29.353360148812104,117.41344059524842,11.741344059524842,11.741344059524842
1.9043428856294358,9.52171442814718,38.08685771258872,3.8086857712588715,3.8086857712588715
4.859998665233889,24.299993326169446,97.19997330467778,9.719997330467779,9.719997330467779
6.880643084898495,34.40321542449248,137.61286169796992,13.76128616979699,13.76128616979699
6.77640668186119,33.882033409305954,135.52813363722382,13.55281336372238,13.55281336372238
8.383638450688089,41.918192253440445,167.67276901376178,16.767276901376178,16.767276901376178
2.8702800756588656,14.351400378294327,57.40560151317731,5.740560151317731,5.740560151317731
