optimizer,datasetfetch,training,rangematches,tofinomodel
7.953884727309952,39.76942363654976,159.07769454619904,15.907769454619904,15.907769454619904
6.223803719364466,31.11901859682233,124.47607438728932,12.447607438728932,12.447607438728932
5.264825156289688,26.32412578144844,105.29650312579376,10.529650312579376,10.529650312579376
6.746346475687899,33.731732378439496,134.92692951375798,13.492692951375798,13.492692951375798
4.056229403254923,20.281147016274616,81.12458806509846,8.112458806509846,8.112458806509846
7.1435328067357995,35.717664033679,142.870656134716,14.287065613471599,14.287065613471599
6.204847317038775,31.024236585193876,124.0969463407755,12.40969463407755,12.40969463407755
6.213125333998228,31.06562666999114,124.26250667996456,12.426250667996456,12.426250667996456
7.252381148658344,36.26190574329172,145.04762297316688,14.504762297316688,14.504762297316688
4.8087667335560065,24.04383366778003,96.17533467112013,9.617533467112013,9.617533467112013
5.846106137532634,29.23053068766317,116.92212275065268,11.692212275065268,11.692212275065268
9.860247867354845,49.30123933677422,197.2049573470969,19.72049573470969,19.72049573470969
4.44032836559113,22.201641827955648,88.80656731182259,8.88065673118226,8.88065673118226
1.9892746633573124,9.946373316786563,39.78549326714625,3.978549326714625,3.978549326714625
6.222925030005208,31.11462515002604,124.45850060010416,12.445850060010416,12.445850060010416
5.098874511898629,25.494372559493144,101.97749023797257,10.197749023797257,10.197749023797257
4.752083210590349,23.760416052951747,95.04166421180699,9.504166421180699,9.504166421180699
7.774922168146311,38.874610840731556,155.49844336292622,15.549844336292622,15.549844336292622
6.362385586948369,31.811927934741846,127.24771173896738,12.724771173896738,12.724771173896738
5.469936665398146,27.34968332699073,109.39873330796291,10.939873330796292,10.939873330796292
9.903895552984856,49.51947776492428,198.07791105969713,19.807791105969713,19.807791105969713
3.205697508568096,16.02848754284048,64.11395017136192,6.411395017136192,6.411395017136192
9.920585908381666,49.60292954190833,198.41171816763332,19.84117181676333,19.84117181676333
2.860398761481227,14.301993807406134,57.20797522962454,5.720797522962454,5.720797522962454
3.4284593242181445,17.142296621090722,68.56918648436289,6.856918648436289,6.856918648436289
5.723416950716503,28.617084753582517,114.46833901433007,11.446833901433006,11.446833901433006
4.136432685815618,20.682163429078088,82.72865371631235,8.272865371631235,8.272865371631235
9.936849362545523,49.684246812727615,198.73698725091046,19.873698725091046,19.873698725091046
3.6385853767165566,18.192926883582782,72.77170753433113,7.277170753433113,7.277170753433113
3.4470607941049507,17.235303970524754,68.94121588209902,6.894121588209901,6.894121588209901
1.0831392874506744,5.415696437253372,21.662785749013487,2.166278574901349,2.166278574901349
6.15119482748702,30.755974137435096,123.02389654974039,12.30238965497404,12.30238965497404
5.19212576031847,25.96062880159235,103.8425152063694,10.38425152063694,10.38425152063694
2.0965502618052767,10.482751309026384,41.931005236105534,4.193100523610553,4.193100523610553
