optimizer,datasetfetch,training,rangematches,tofinomodel
4.469140290271784,22.34570145135892,89.38280580543568,8.938280580543568,8.938280580543568
7.690554495355746,38.45277247677873,153.81108990711493,15.381108990711493,15.381108990711493
2.4653183234658727,12.326591617329363,49.30636646931745,4.930636646931745,4.930636646931745
1.9717801534597195,9.858900767298596,39.435603069194386,3.943560306919439,3.943560306919439
7.19085543515608,35.9542771757804,143.8171087031216,14.38171087031216,14.38171087031216
7.753453526824101,38.76726763412051,155.06907053648203,15.506907053648202,15.506907053648202
3.5043440436982887,17.521720218491442,70.08688087396577,7.008688087396577,7.008688087396577
3.4571800323269697,17.28590016163485,69.1436006465394,6.914360064653939,6.914360064653939
7.196508053876988,35.98254026938494,143.93016107753976,14.393016107753976,14.393016107753976
1.9495200553336252,9.747600276668125,38.9904011066725,3.8990401106672503,3.8990401106672503
8.734487203517325,43.67243601758663,174.6897440703465,17.46897440703465,17.46897440703465
6.9919424062003745,34.95971203100187,139.83884812400748,13.983884812400749,13.983884812400749
9.492036496946833,47.46018248473416,189.84072993893665,18.984072993893665,18.984072993893665
6.425758052232421,32.12879026116211,128.51516104464844,12.851516104464842,12.851516104464842
5.205450259595868,26.02725129797934,104.10900519191736,10.410900519191737,10.410900519191737
3.8289907681928654,19.144953840964327,76.5798153638573,7.657981536385731,7.657981536385731
2.8357416028527664,14.178708014263833,56.71483205705533,5.671483205705533,5.671483205705533
2.8189020867874195,14.094510433937097,56.37804173574839,5.637804173574839,5.637804173574839
7.593807525433002,37.96903762716501,151.87615050866003,15.187615050866004,15.187615050866004
7.972985746864316,39.86492873432158,159.45971493728632,15.945971493728631,15.945971493728631
3.8554027289139903,19.27701364456995,77.1080545782798,7.7108054578279805,7.7108054578279805
9.166573202953481,45.832866014767404,183.33146405906962,18.333146405906962,18.333146405906962
4.37040203686419,21.852010184320953,87.40804073728381,8.74080407372838,8.74080407372838
6.4320230235103475,32.16011511755174,128.64046047020696,12.864046047020695,12.864046047020695
6.860207832505958,34.30103916252979,137.20415665011916,13.720415665011917,13.720415665011917
1.7452630015825297,8.726315007912648,34.90526003165059,3.4905260031650593,3.4905260031650593
5.321842393134546,26.60921196567273,106.43684786269093,10.643684786269093,10.643684786269093
1.869859239585208,9.34929619792604,37.39718479170416,3.739718479170416,3.739718479170416
5.980928227387154,29.90464113693577,119.61856454774308,11.961856454774308,11.961856454774308
2.4882281792918794,12.441140896459398,49.76456358583759,4.976456358583759,4.976456358583759
7.8695493648671855,39.34774682433593,157.3909872973437,15.739098729734371,15.739098729734371
6.62376706298901,33.11883531494505,132.4753412597802,13.24753412597802,13.24753412597802
6.134535238290857,30.672676191454286,122.69070476581715,12.269070476581714,12.269070476581714
4.288251041423265,21.441255207116324,85.7650208284653,8.57650208284653,8.57650208284653
5.710179844758742,28.55089922379371,114.20359689517484,11.420359689517484,11.420359689517484
6.848557350939392,34.24278675469696,136.97114701878783,13.697114701878784,13.697114701878784
3.6582057345733046,18.291028672866524,73.1641146914661,7.316411469146609,7.316411469146609
9.888421272784504,49.44210636392252,197.76842545569008,19.776842545569007,19.776842545569007
