optimizer,datasetfetch,training,rangematches,tofinomodel
3.7877632815089224,18.93881640754461,75.75526563017844,7.575526563017845,7.575526563017845
4.678681572298762,23.393407861493813,93.57363144597525,9.357363144597524,9.357363144597524
7.452236476992605,37.26118238496302,149.04472953985209,14.90447295398521,14.90447295398521
5.521856490931486,27.609282454657432,110.43712981862973,11.043712981862972,11.043712981862972
6.776020394877162,33.88010197438581,135.52040789754324,13.552040789754324,13.552040789754324
2.4087642433091876,12.043821216545938,48.17528486618375,4.817528486618375,4.817528486618375
7.796642072853444,38.983210364267215,155.93284145706886,15.593284145706887,15.593284145706887
2.9774134864907147,14.887067432453573,59.548269729814294,5.954826972981429,5.954826972981429
5.402619138016375,27.013095690081876,108.0523827603275,10.80523827603275,10.80523827603275
6.054569466280782,30.27284733140391,121.09138932561564,12.109138932561564,12.109138932561564
7.07182081677222,35.3591040838611,141.4364163354444,14.14364163354444,14.14364163354444
4.121012627749453,20.605063138747262,82.42025255498905,8.242025255498906,8.242025255498906
3.082716842469172,15.41358421234586,61.65433684938344,6.165433684938344,6.165433684938344
4.442756530524006,22.213782652620033,88.85513061048013,8.885513061048012,8.885513061048012
3.377083705779824,16.88541852889912,67.54167411559648,6.754167411559648,6.754167411559648
7.549892856288311,37.749464281441554,150.99785712576622,15.099785712576622,15.099785712576622
1.6099430796090397,8.049715398045198,32.19886159218079,3.2198861592180794,3.2198861592180794
3.0112166311560187,15.056083155780094,60.224332623120375,6.022433262312037,6.022433262312037
8.798283748209727,43.99141874104863,175.96567496419453,17.596567496419453,17.596567496419453
7.602447441412969,38.01223720706484,152.04894882825937,15.204894882825938,15.204894882825938
8.48470705303987,42.42353526519935,169.6941410607974,16.96941410607974,16.96941410607974
9.764057588169761,48.82028794084881,195.28115176339523,19.528115176339522,19.528115176339522
2.059773502325578,10.29886751162789,41.19547004651156,4.119547004651156,4.119547004651156
8.63901276211433,43.195063810571654,172.78025524228661,17.27802552422866,17.27802552422866
5.803947863555529,29.019739317777645,116.07895727111058,11.607895727111059,11.607895727111059
3.3586952046470477,16.79347602323524,67.17390409294096,6.7173904092940955,6.7173904092940955
3.205167811082589,16.025839055412945,64.10335622165178,6.410335622165178,6.410335622165178
8.133030859145464,40.66515429572732,162.66061718290928,16.266061718290928,16.266061718290928
2.957734781027133,14.788673905135665,59.15469562054266,5.915469562054266,5.915469562054266
6.021702280238165,30.108511401190825,120.4340456047633,12.04340456047633,12.04340456047633
2.926416084073636,14.632080420368181,58.528321681472725,5.852832168147272,5.852832168147272
3.5032060241478207,17.516030120739103,70.06412048295641,7.006412048295641,7.006412048295641
7.177865387020117,35.889326935100584,143.55730774040234,14.355730774040234,14.355730774040234
2.8472305592164266,14.236152796082134,56.94461118432854,5.694461118432853,5.694461118432853
2.8344352317179933,14.172176158589966,56.688704634359866,5.6688704634359866,5.6688704634359866
8.171018630889506,40.85509315444753,163.42037261779012,16.342037261779012,16.342037261779012
1.2888409675692274,6.4442048378461365,25.776819351384546,2.577681935138455,2.577681935138455
1.7371930924822396,8.685965462411199,34.743861849644794,3.4743861849644793,3.4743861849644793
4.2455289659409425,21.227644829704712,84.91057931881885,8.491057931881885,8.491057931881885
4.26237883235708,21.3118941617854,85.2475766471416,8.52475766471416,8.52475766471416
7.734432415308373,38.672162076541866,154.68864830616747,15.468864830616747,15.468864830616747
1.704214712626881,8.521073563134404,34.08429425253762,3.408429425253762,3.408429425253762
3.804985088726418,19.02492544363209,76.09970177452836,7.609970177452836,7.609970177452836
4.702857714597199,23.514288572985997,94.05715429194399,9.405715429194398,9.405715429194398
6.778964338336303,33.894821691681514,135.57928676672606,13.557928676672606,13.557928676672606
1.6729642054138463,8.364821027069231,33.459284108276925,3.3459284108276925,3.3459284108276925
8.204401993422577,41.022009967112886,164.08803986845155,16.408803986845154,16.408803986845154
7.870356209915196,39.351781049575976,157.4071241983039,15.740712419830391,15.740712419830391
3.17574372310911,15.878718615545552,63.514874462182206,6.35148744621822,6.35148744621822
9.11992242848164,45.599612142408205,182.39844856963282,18.23984485696328,18.23984485696328
4.200377761962605,21.001888809813025,84.0075552392521,8.40075552392521,8.40075552392521
5.627206174992908,28.13603087496454,112.54412349985816,11.254412349985817,11.254412349985817
4.82593916956156,24.129695847807803,96.51878339123121,9.65187833912312,9.65187833912312
1.0166940049504987,5.0834700247524935,20.333880099009974,2.0333880099009973,2.0333880099009973
1.681308459054109,8.406542295270544,33.626169181082176,3.362616918108218,3.362616918108218
8.017461322833308,40.087306614166536,160.34922645666614,16.034922645666615,16.034922645666615
9.129926527003509,45.64963263501754,182.59853054007016,18.259853054007017,18.259853054007017
4.621471451496622,23.10735725748311,92.42942902993244,9.242942902993244,9.242942902993244
2.2734052470584025,11.367026235292013,45.46810494116805,4.546810494116805,4.546810494116805
5.157777040742884,25.788885203714422,103.15554081485769,10.315554081485768,10.315554081485768
6.277147001004421,31.385735005022106,125.54294002008842,12.554294002008842,12.554294002008842
6.032003837560189,30.160019187800945,120.64007675120378,12.064007675120378,12.064007675120378
3.712033753193426,18.56016876596713,74.24067506386852,7.424067506386852,7.424067506386852
1.6902166780283068,8.451083390141534,33.804333560566135,3.3804333560566135,3.3804333560566135
6.212011128370072,31.06005564185036,124.24022256740145,12.424022256740145,12.424022256740145
2.314339400728692,11.57169700364346,46.28678801457384,4.628678801457384,4.628678801457384
4.660972943902445,23.304864719512224,93.2194588780489,9.32194588780489,9.32194588780489
6.627859228010618,33.13929614005309,132.55718456021236,13.255718456021237,13.255718456021237
4.867337991650768,24.33668995825384,97.34675983301535,9.734675983301535,9.734675983301535
5.0334290655518785,25.167145327759393,100.66858131103757,10.066858131103757,10.066858131103757
4.776776012022126,23.88388006011063,95.53552024044252,9.553552024044253,9.553552024044253
7.216654163029866,36.08327081514933,144.33308326059733,14.433308326059732,14.433308326059732
8.190074512828929,40.950372564144644,163.80149025657857,16.380149025657857,16.380149025657857
9.637223039601638,48.18611519800819,192.74446079203275,19.274446079203276,19.274446079203276
3.210698737035024,16.05349368517512,64.21397474070048,6.421397474070048,6.421397474070048
5.974063605068202,29.87031802534101,119.48127210136404,11.948127210136404,11.948127210136404
2.406073204513888,12.03036602256944,48.12146409027776,4.812146409027776,4.812146409027776
9.887676385997596,49.438381929987976,197.7535277199519,19.77535277199519,19.77535277199519
9.976889744648222,49.88444872324111,199.53779489296443,19.953779489296444,19.953779489296444
5.888872678130431,29.444363390652157,117.77745356260863,11.777745356260862,11.777745356260862
2.772234344097815,13.861171720489075,55.4446868819563,5.54446868819563,5.54446868819563
1.4232111087667842,7.116055543833921,28.464222175335685,2.8464222175335685,2.8464222175335685
9.532490478076912,47.66245239038456,190.64980956153823,19.064980956153825,19.064980956153825
5.248985389084519,26.24492694542259,104.97970778169037,10.497970778169037,10.497970778169037
1.774588907673714,8.87294453836857,35.49177815347428,3.549177815347428,3.549177815347428
3.180611986890881,15.903059934454404,63.61223973781762,6.361223973781762,6.361223973781762
8.598502601776651,42.99251300888326,171.97005203553303,17.197005203553303,17.197005203553303
1.8129827303569317,9.064913651784659,36.259654607138636,3.6259654607138634,3.6259654607138634
6.368647622002294,31.84323811001147,127.37295244004588,12.737295244004589,12.737295244004589
6.682868158099812,33.41434079049906,133.65736316199624,13.365736316199625,13.365736316199625
2.639831477115885,13.199157385579426,52.7966295423177,5.27966295423177,5.27966295423177
2.273971332319974,11.36985666159987,45.47942664639948,4.547942664639948,4.547942664639948
7.065158913437613,35.32579456718806,141.30317826875225,14.130317826875226,14.130317826875226
2.6501293144354507,13.250646572177253,53.00258628870901,5.3002586288709015,5.3002586288709015
2.210857189796891,11.054285948984454,44.217143795937815,4.421714379593782,4.421714379593782
2.254711116709919,11.273555583549594,45.09422233419838,4.509422233419838,4.509422233419838
2.1423450693239903,10.711725346619952,42.84690138647981,4.2846901386479805,4.2846901386479805
7.086810205598894,35.43405102799447,141.73620411197788,14.173620411197788,14.173620411197788
3.94041806452584,19.7020903226292,78.8083612905168,7.88083612905168,7.88083612905168
5.305071112408751,26.525355562043753,106.10142224817501,10.610142224817501,10.610142224817501
